country,internal_reporting,count,timestamp
SAU,,87,2024-08-15
GRC,True,27,2024-08-15
DOM,,223,2024-08-15
PRT,True,59,2024-08-15
CYP,True,7,2024-08-15
LBR,True,4,2024-08-15
BHR,,4,2024-08-15
TWN,False,5,2024-08-15
NIC,,30,2024-08-15
MEX,True,304,2024-08-15
DOM,False,97,2024-08-15
CHL,True,67,2024-08-15
KHM,True,78,2024-08-15
MNG,True,1,2024-08-15
GIB,True,16,2024-08-15
SSD,,6,2024-08-15
FJI,True,39,2024-08-15
PNG,True,23,2024-08-15
SGP,False,90,2024-08-15
ISR,False,9,2024-08-15
TTO,True,22,2024-08-15
KWT,,23,2024-08-15
UKR,False,44,2024-08-15
MWI,,2,2024-08-15
MDV,True,22,2024-08-15
FJI,,39,2024-08-15
MRT,,25,2024-08-15
PER,,282,2024-08-15
MYS,True,311,2024-08-15
NLD,,1,2024-08-15
BTN,True,43,2024-08-15
SLE,True,4,2024-08-15
PAK,,68,2024-08-15
PAN,False,5,2024-08-15
VNM,True,73,2024-08-15
TUR,,836,2024-08-15
BHR,False,9,2024-08-15
MKD,False,9,2024-08-15
GRD,True,5,2024-08-15
SLE,,52,2024-08-15
EGY,True,27,2024-08-15
MNE,,63,2024-08-15
TKM,True,7,2024-08-15
PHL,True,87,2024-08-15
COM,True,7,2024-08-15
PSE,True,11,2024-08-15
MDG,,45,2024-08-15
MAR,,29,2024-08-15
SDN,,32,2024-08-15
GEO,,48,2024-08-15
OMN,,13,2024-08-15
MWI,True,63,2024-08-15
DOM,True,186,2024-08-15
KEN,False,32,2024-08-15
JPN,False,6,2024-08-15
CIV,False,3,2024-08-15
KGZ,False,2,2024-08-15
PAN,,18,2024-08-15
VNM,,58,2024-08-15
CIV,,9,2024-08-15
BLR,True,6,2024-08-15
IRQ,True,36,2024-08-15
KOR,,59,2024-08-15
KGZ,True,13,2024-08-15
SDN,False,1,2024-08-15
SLE,False,7,2024-08-15
BTN,,46,2024-08-15
ZAF,,58,2024-08-15
ISR,,25,2024-08-15
ZMB,True,3,2024-08-15
GIN,False,4,2024-08-15
PRT,,23,2024-08-15
OMN,True,13,2024-08-15
TUN,,4,2024-08-15
JOR,True,241,2024-08-15
CRI,False,43,2024-08-15
DZA,True,30,2024-08-15
IRN,,11,2024-08-15
LTU,,3,2024-08-15
ZWE,True,13,2024-08-15
PAK,False,22,2024-08-15
CYP,,3,2024-08-15
THA,True,625,2024-08-15
TWN,,85,2024-08-15
MYS,,112,2024-08-15
CHL,,37,2024-08-15
NGA,False,56,2024-08-15
MAC,,13,2024-08-15
ECU,True,262,2024-08-15
PER,True,182,2024-08-15
ZWE,False,24,2024-08-15
SAU,False,41,2024-08-15
NGA,True,52,2024-08-15
SRB,True,12,2024-08-15
PER,False,111,2024-08-15
WSM,False,2,2024-08-15
MDV,False,26,2024-08-15
POL,False,17,2024-08-15
RUS,,1,2024-08-15
PAK,True,47,2024-08-15
HTI,True,4,2024-08-15
TUN,True,3,2024-08-15
KIR,,4,2024-08-15
GBR,True,2373,2024-08-15
YEM,False,1,2024-08-15
BRN,False,2,2024-08-15
IRQ,False,38,2024-08-15
BLZ,,52,2024-08-15
ITA,False,14,2024-08-15
ESP,False,4,2024-08-15
TTO,,52,2024-08-15
PRI,,1,2024-08-15
ESP,,26,2024-08-15
MAR,True,27,2024-08-15
MYS,False,69,2024-08-15
CHN,True,37,2024-08-15
NIC,False,25,2024-08-15
ZMB,False,3,2024-08-15
PAN,True,20,2024-08-15
KEN,,222,2024-08-15
LKA,,32,2024-08-15
WSM,,9,2024-08-15
ISR,True,83,2024-08-15
MDV,,139,2024-08-15
POL,True,289,2024-08-15
GIB,False,2,2024-08-15
LBN,,10,2024-08-15
IRL,True,6,2024-08-15
KEN,True,242,2024-08-15
TWN,True,48,2024-08-15
SLB,,3,2024-08-15
IRL,,11,2024-08-15
SRB,False,2,2024-08-15
UGA,True,145,2024-08-15
PNG,False,8,2024-08-15
SHN,True,4,2024-08-15
NGA,,86,2024-08-15
TUR,True,311,2024-08-15
KHM,False,13,2024-08-15
MNE,True,63,2024-08-15
HND,,28,2024-08-15
TON,False,3,2024-08-15
YEM,True,8,2024-08-15
SLV,,52,2024-08-15
ECU,,224,2024-08-15
GRD,,2,2024-08-15
ETH,False,6,2024-08-15
DMA,True,2,2024-08-15
GRC,,74,2024-08-15
SYR,,6,2024-08-15
DMA,False,2,2024-08-15
GIN,,130,2024-08-15
LBN,False,5,2024-08-15
COK,,8,2024-08-15
LBY,False,5,2024-08-15
SSD,True,1,2024-08-15
NZL,False,415,2024-08-15
OMN,False,152,2024-08-15
RUS,True,2,2024-08-15
QAT,False,14,2024-08-15
LBY,True,4,2024-08-15
SGP,,159,2024-08-15
PRT,False,10,2024-08-15
HND,False,12,2024-08-15
IND,,1954,2024-08-15
KAZ,,31,2024-08-15
HTI,False,6,2024-08-15
GIN,True,6,2024-08-15
BRA,False,34,2024-08-15
HKG,,468,2024-08-15
NZL,True,276,2024-08-15
PHL,False,49,2024-08-15
MMR,,22,2024-08-15
KHM,,87,2024-08-15
MMR,False,15,2024-08-15
MKD,,41,2024-08-15
IRL,False,20,2024-08-15
IDN,,503,2024-08-15
CHN,,18,2024-08-15
SLV,True,109,2024-08-15
MKD,True,38,2024-08-15
PRI,False,2,2024-08-15
DZA,,31,2024-08-15
FLK,True,4,2024-08-15
GUY,True,96,2024-08-15
BOL,False,39,2024-08-15
VEN,True,101,2024-08-15
CIV,True,12,2024-08-15
JPN,,150,2024-08-15
ESP,True,38,2024-08-15
SRB,,11,2024-08-15
BHR,True,8,2024-08-15
TZA,,6,2024-08-15
BHS,False,4,2024-08-15
KGZ,,36,2024-08-15
LAO,,20,2024-08-15
PHL,,218,2024-08-15
IND,True,467,2024-08-15
EGY,,65,2024-08-15
KOR,True,50,2024-08-15
PRY,True,125,2024-08-15
QAT,True,51,2024-08-15
URY,False,3,2024-08-15
VNM,False,6,2024-08-15
SHN,False,4,2024-08-15
NRU,True,1,2024-08-15
BMU,True,1,2024-08-15
SEN,,1,2024-08-15
TTO,False,3,2024-08-15
NPL,,3,2024-08-15
FLK,,1,2024-08-15
KNA,,2,2024-08-15
KOR,False,1,2024-08-15
SYR,True,1,2024-08-15
LAO,False,1,2024-08-15
CAN,True,1,2024-08-15
SEN,True,1,2024-08-15
NAM,True,1,2024-08-15
HKG,False,2,2024-08-15
MRT,True,1,2024-08-15
LCA,True,3,2024-08-15
LBR,,1,2024-08-15
LSO,,1,2024-08-15
KIR,True,2,2024-08-15
ZWE,,1,2024-08-15
CAN,,1,2024-08-15
SDN,True,1,2024-08-15
BTN,False,1,2024-08-15
PRI,True,2,2024-08-15
GHA,False,3,2024-08-15
BLZ,True,1,2024-08-15
LTU,False,1,2024-08-15
BRA,True,219,2024-09-15
THA,False,37,2024-09-15
ZAF,False,113,2024-09-15
SLB,True,61,2024-09-15
HTI,,8,2024-09-15
PSE,,10,2024-09-15
NOR,True,130,2024-09-15
IRN,True,22,2024-09-15
POL,,251,2024-09-15
LVA,,19,2024-09-15
WSM,True,12,2024-09-15
JAM,,36,2024-09-15
ZMB,,5,2024-09-15
PRY,False,15,2024-09-15
BRA,,445,2024-09-15
LAO,True,14,2024-09-15
MOZ,,102,2024-09-15
JOR,,3,2024-09-15
RWA,True,108,2024-09-15
TUR,False,14,2024-09-15
MNE,False,1,2024-09-15
SOM,,3,2024-09-15
NPL,True,612,2024-09-15
ECU,False,35,2024-09-15
MDG,True,40,2024-09-15
BRN,,1,2024-09-15
SLB,False,2,2024-09-15
BOL,,54,2024-09-15
URY,,48,2024-09-15
HKG,True,189,2024-09-15
IND,False,25,2024-09-15
HND,True,21,2024-09-15
GIB,,18,2024-09-15
LBY,,11,2024-09-15
CHN,False,78,2024-09-15
ITA,True,20,2024-09-15
IDN,True,372,2024-09-15
MOZ,False,3,2024-09-15
JPN,True,114,2024-09-15
ETH,True,19,2024-09-15
IRN,False,5,2024-09-15
VEN,False,18,2024-09-15
GRD,False,1,2024-09-15
NRU,True,2,2024-09-15
ETH,,390,2024-09-15
KWT,False,10,2024-09-15
GEO,False,6,2024-09-15
LKA,True,44,2024-09-15
UKR,,1068,2024-09-15
ITA,,49,2024-09-15
CMR,,22,2024-09-15
GHA,,13,2024-09-15
NOR,False,390,2024-09-15
TZA,True,729,2024-09-15
JAM,True,31,2024-09-15
BLZ,False,2,2024-09-15
SGP,True,215,2024-09-15
MLI,True,3,2024-09-15
KNA,False,1,2024-09-15
KWT,True,27,2024-09-15
COM,,4,2024-09-15
GUY,,14,2024-09-15
LCA,,2,2024-09-15
BHS,True,2,2024-09-15
ZAF,True,48,2024-09-15
SHN,,3,2024-09-15
GUY,False,5,2024-09-15
MNG,False,1,2024-09-15
SLV,False,9,2024-09-15
QAT,,22,2024-09-15
PCN,,2,2024-09-15
BHS,,3,2024-09-15
MAR,False,4,2024-09-15
GBR,,2310,2024-09-15
MEX,False,140,2024-09-15
TLS,True,76,2024-09-15
BOL,True,95,2024-09-15
MAC,True,10,2024-09-15
TZA,False,4,2024-09-15
SOM,True,3,2024-09-15
PRY,,80,2024-09-15
GHA,True,18,2024-09-15
UGA,False,14,2024-09-15
KAZ,True,7,2024-09-15
TON,,8,2024-09-15
GEO,True,50,2024-09-15
URY,True,81,2024-09-15
BWA,True,1,2024-09-15
MDG,False,3,2024-09-15
CRI,,73,2024-09-15
JOR,False,12,2024-09-15
MMR,True,81,2024-09-15
SYC,True,33,2024-09-15
LKA,False,6,2024-09-15
GBR,False,460,2024-09-15
LVA,True,119,2024-09-15
TON,True,24,2024-09-15
DZA,False,1,2024-09-15
NPL,,4,2024-09-15
CRI,True,72,2024-09-15
BRN,True,82,2024-09-15
UGA,,26,2024-09-15
JAM,False,30,2024-09-15
KNA,,3,2024-09-15
MEX,,665,2024-09-15
UKR,True,238,2024-09-15
GRC,False,15,2024-09-15
LBN,True,16,2024-09-15
PNG,,64,2024-09-15
DMA,,2,2024-09-15
YEM,,9,2024-09-15
IDN,False,91,2024-09-15
LVA,False,3,2024-09-15
MNG,,269,2024-09-15
BLR,,142,2024-09-15
SYC,,1,2024-09-15
NIC,True,43,2024-09-15
LTU,True,6,2024-09-15
TKM,,11,2024-09-15
NZL,,174,2024-09-15
THA,,2292,2024-09-15
CYP,False,6,2024-09-15
NOR,,204,2024-09-15
IRQ,,83,2024-09-15
MOZ,True,32,2024-09-15
VEN,,65,2024-09-15
SAU,True,730,2024-09-15
CHL,False,29,2024-09-15
TLS,,6,2024-09-15
EGY,False,16,2024-09-15
SAU,,82,2024-09-15
GRC,True,27,2024-09-15
DOM,,218,2024-09-15
PRT,True,60,2024-09-15
CYP,True,7,2024-09-15
LBR,True,4,2024-09-15
BHR,,4,2024-09-15
TWN,False,5,2024-09-15
NIC,,32,2024-09-15
MEX,True,308,2024-09-15
CHL,True,71,2024-09-15
DOM,False,100,2024-09-15
KHM,True,77,2024-09-15
MNG,True,1,2024-09-15
GIB,True,16,2024-09-15
SSD,,5,2024-09-15
FJI,True,53,2024-09-15
PNG,True,23,2024-09-15
SGP,False,88,2024-09-15
TTO,True,25,2024-09-15
ISR,False,10,2024-09-15
KWT,,24,2024-09-15
UKR,False,47,2024-09-15
MWI,,2,2024-09-15
MDV,True,22,2024-09-15
FJI,,54,2024-09-15
MRT,,26,2024-09-15
PER,,285,2024-09-15
MYS,True,324,2024-09-15
NLD,,1,2024-09-15
BTN,True,48,2024-09-15
SLE,True,4,2024-09-15
PAK,,74,2024-09-15
PAN,False,5,2024-09-15
VNM,True,83,2024-09-15
TUR,,841,2024-09-15
MKD,False,9,2024-09-15
BHR,False,9,2024-09-15
HKG,False,3,2024-09-15
GRD,True,7,2024-09-15
SLE,,53,2024-09-15
EGY,True,26,2024-09-15
MNE,,63,2024-09-15
TKM,True,7,2024-09-15
PHL,True,88,2024-09-15
COM,True,7,2024-09-15
PSE,True,12,2024-09-15
MDG,,45,2024-09-15
MAR,,30,2024-09-15
SDN,,30,2024-09-15
OMN,,13,2024-09-15
GEO,,36,2024-09-15
DOM,True,182,2024-09-15
MWI,True,63,2024-09-15
KEN,False,32,2024-09-15
JPN,False,7,2024-09-15
KGZ,False,3,2024-09-15
CIV,False,3,2024-09-15
VNM,,64,2024-09-15
PAN,,19,2024-09-15
CIV,,9,2024-09-15
BLR,True,6,2024-09-15
LBR,,2,2024-09-15
IRQ,True,37,2024-09-15
KOR,,61,2024-09-15
KGZ,True,13,2024-09-15
SDN,False,1,2024-09-15
SLE,False,7,2024-09-15
ZAF,,60,2024-09-15
BTN,,52,2024-09-15
ISR,,26,2024-09-15
ZMB,True,3,2024-09-15
GIN,False,4,2024-09-15
PRT,,25,2024-09-15
OMN,True,13,2024-09-15
TUN,,4,2024-09-15
JOR,True,240,2024-09-15
CRI,False,45,2024-09-15
DZA,True,39,2024-09-15
IRN,,12,2024-09-15
LTU,,3,2024-09-15
PAK,False,19,2024-09-15
ZWE,True,13,2024-09-15
CYP,,3,2024-09-15
THA,True,639,2024-09-15
TWN,,91,2024-09-15
MYS,,114,2024-09-15
CHL,,46,2024-09-15
NGA,False,57,2024-09-15
MAC,,13,2024-09-15
ECU,True,269,2024-09-15
PER,True,189,2024-09-15
ZWE,False,24,2024-09-15
SAU,False,39,2024-09-15
NGA,True,53,2024-09-15
SRB,True,12,2024-09-15
PER,False,119,2024-09-15
WSM,False,3,2024-09-15
SDN,True,6,2024-09-15
POL,False,16,2024-09-15
MDV,False,26,2024-09-15
RUS,,1,2024-09-15
PAK,True,57,2024-09-15
HTI,True,5,2024-09-15
TUN,True,3,2024-09-15
KIR,,4,2024-09-15
GBR,True,2463,2024-09-15
BRN,False,4,2024-09-15
YEM,False,1,2024-09-15
IRQ,False,38,2024-09-15
BLZ,,51,2024-09-15
ITA,False,15,2024-09-15
ESP,False,4,2024-09-15
TTO,,55,2024-09-15
PRI,,2,2024-09-15
ESP,,26,2024-09-15
MYS,False,76,2024-09-15
MAR,True,28,2024-09-15
CHN,True,40,2024-09-15
NIC,False,22,2024-09-15
ZMB,False,3,2024-09-15
PAN,True,23,2024-09-15
KEN,,227,2024-09-15
LKA,,33,2024-09-15
WSM,,12,2024-09-15
ISR,True,85,2024-09-15
MDV,,140,2024-09-15
POL,True,295,2024-09-15
GIB,False,2,2024-09-15
LBN,,12,2024-09-15
IRL,True,6,2024-09-15
KEN,True,247,2024-09-15
TWN,True,53,2024-09-15
SLB,,3,2024-09-15
IRL,,11,2024-09-15
GHA,False,7,2024-09-15
SRB,False,2,2024-09-15
CMR,True,3,2024-09-15
UGA,True,150,2024-09-15
SHN,True,3,2024-09-15
PNG,False,6,2024-09-15
NGA,,94,2024-09-15
MNE,True,63,2024-09-15
TUR,True,312,2024-09-15
KHM,False,13,2024-09-15
HND,,31,2024-09-15
TON,False,5,2024-09-15
YEM,True,9,2024-09-15
SLV,,55,2024-09-15
ECU,,229,2024-09-15
GRD,,2,2024-09-15
ETH,False,4,2024-09-15
DMA,True,2,2024-09-15
GRC,,74,2024-09-15
SYR,,6,2024-09-15
DMA,False,2,2024-09-15
GIN,,137,2024-09-15
LBN,False,5,2024-09-15
COK,,8,2024-09-15
LBY,False,5,2024-09-15
SSD,True,1,2024-09-15
NZL,False,420,2024-09-15
OMN,False,152,2024-09-15
RUS,True,2,2024-09-15
QAT,False,15,2024-09-15
LBY,True,4,2024-09-15
SGP,,157,2024-09-15
HND,False,14,2024-09-15
PRT,False,10,2024-09-15
IND,,1966,2024-09-15
KAZ,,31,2024-09-15
HTI,False,6,2024-09-15
BRA,False,37,2024-09-15
GIN,True,8,2024-09-15
HKG,,476,2024-09-15
NZL,True,282,2024-09-15
PHL,False,50,2024-09-15
KHM,,86,2024-09-15
MMR,,25,2024-09-15
MMR,False,15,2024-09-15
MKD,,42,2024-09-15
IRL,False,20,2024-09-15
IDN,,550,2024-09-15
CHN,,21,2024-09-15
SLV,True,112,2024-09-15
MKD,True,39,2024-09-15
PRI,False,2,2024-09-15
DZA,,40,2024-09-15
FLK,True,4,2024-09-15
GUY,True,98,2024-09-15
BOL,False,45,2024-09-15
VEN,True,142,2024-09-15
CIV,True,12,2024-09-15
JPN,,150,2024-09-15
ESP,True,39,2024-09-15
SRB,,11,2024-09-15
BHR,True,8,2024-09-15
TZA,,7,2024-09-15
BHS,False,4,2024-09-15
KGZ,,40,2024-09-15
LAO,,21,2024-09-15
PHL,,217,2024-09-15
IND,True,471,2024-09-15
EGY,,66,2024-09-15
KOR,True,51,2024-09-15
PRY,True,141,2024-09-15
QAT,True,52,2024-09-15
URY,False,5,2024-09-15
VNM,False,6,2024-09-15
SHN,False,3,2024-09-15
BMU,True,1,2024-09-15
SEN,,1,2024-09-15
TTO,False,3,2024-09-15
FLK,,1,2024-09-15
MLI,,5,2024-09-15
KOR,False,1,2024-09-15
SYR,True,1,2024-09-15
LAO,False,1,2024-09-15
CAN,True,1,2024-09-15
SEN,True,1,2024-09-15
NAM,True,1,2024-09-15
MRT,True,1,2024-09-15
LCA,True,3,2024-09-15
KIR,True,2,2024-09-15
ZWE,,1,2024-09-15
CAN,,1,2024-09-15
BTN,False,1,2024-09-15
PRI,True,3,2024-09-15
BLZ,True,1,2024-09-15
LTU,False,1,2024-09-15
BRA,True,222,2024-10-15
THA,False,40,2024-10-15
SLB,True,59,2024-10-15
ZAF,False,118,2024-10-15
PSE,,11,2024-10-15
HTI,,9,2024-10-15
NOR,True,130,2024-10-15
IRN,True,22,2024-10-15
POL,,251,2024-10-15
BRB,,26,2024-10-15
LVA,,19,2024-10-15
WSM,True,12,2024-10-15
JAM,,40,2024-10-15
ZMB,,5,2024-10-15
PRY,False,16,2024-10-15
BRA,,444,2024-10-15
LAO,True,14,2024-10-15
BFA,True,1,2024-10-15
MOZ,,103,2024-10-15
RWA,True,109,2024-10-15
TUR,False,18,2024-10-15
NPL,True,606,2024-10-15
ECU,False,40,2024-10-15
MDG,True,40,2024-10-15
SLB,False,2,2024-10-15
BOL,,51,2024-10-15
URY,,46,2024-10-15
IND,False,25,2024-10-15
AUS,False,540,2024-10-15
HKG,True,190,2024-10-15
SHN,False,4,2024-10-15
HND,True,20,2024-10-15
LBY,,11,2024-10-15
GIB,,18,2024-10-15
CHN,False,76,2024-10-15
IDN,True,372,2024-10-15
BIH,False,2,2024-10-15
ITA,True,19,2024-10-15
MOZ,False,3,2024-10-15
ETH,True,20,2024-10-15
JPN,True,120,2024-10-15
IRN,False,5,2024-10-15
VEN,False,17,2024-10-15
NRU,True,2,2024-10-15
ETH,,400,2024-10-15
KWT,False,11,2024-10-15
GEO,False,6,2024-10-15
LKA,True,44,2024-10-15
UKR,,1077,2024-10-15
ITA,,49,2024-10-15
BMU,True,1,2024-10-15
CMR,,22,2024-10-15
GHA,,13,2024-10-15
NOR,False,390,2024-10-15
TZA,True,688,2024-10-15
JAM,True,35,2024-10-15
BLZ,False,2,2024-10-15
SEN,,1,2024-10-15
ARE,False,86,2024-10-15
SGP,True,216,2024-10-15
MLI,True,3,2024-10-15
KWT,True,28,2024-10-15
GUY,,14,2024-10-15
COM,,4,2024-10-15
LCA,,2,2024-10-15
BHS,True,2,2024-10-15
ZAF,True,48,2024-10-15
SHN,,4,2024-10-15
SLV,False,12,2024-10-15
GUY,False,5,2024-10-15
QAT,,21,2024-10-15
PCN,,2,2024-10-15
MAR,False,4,2024-10-15
GBR,,2385,2024-10-15
TLS,True,73,2024-10-15
BOL,True,93,2024-10-15
MEX,False,144,2024-10-15
MAC,True,12,2024-10-15
SOM,True,4,2024-10-15
PRY,,82,2024-10-15
GHA,True,18,2024-10-15
TTO,False,3,2024-10-15
ARE,,60,2024-10-15
KAZ,True,7,2024-10-15
UGA,False,13,2024-10-15
TON,,8,2024-10-15
BIH,True,58,2024-10-15
GEO,True,63,2024-10-15
URY,True,81,2024-10-15
MDG,False,3,2024-10-15
CRI,,73,2024-10-15
JOR,False,12,2024-10-15
MMR,True,84,2024-10-15
SYC,True,33,2024-10-15
LKA,False,9,2024-10-15
LVA,True,120,2024-10-15
GBR,False,474,2024-10-15
TON,True,24,2024-10-15
NPL,,4,2024-10-15
CRI,True,72,2024-10-15
BRN,True,81,2024-10-15
UGA,,24,2024-10-15
AZE,,206,2024-10-15
AUS,,210,2024-10-15
FLK,,2,2024-10-15
MLI,,5,2024-10-15
JAM,False,30,2024-10-15
KNA,,3,2024-10-15
MEX,,687,2024-10-15
UKR,True,242,2024-10-15
GRC,False,15,2024-10-15
LBN,True,16,2024-10-15
AFG,,117,2024-10-15
BGD,,136,2024-10-15
PNG,,64,2024-10-15
YEM,,9,2024-10-15
IDN,False,95,2024-10-15
LVA,False,3,2024-10-15
BLR,,155,2024-10-15
MNG,,279,2024-10-15
ARG,False,119,2024-10-15
NIC,True,42,2024-10-15
LTU,True,6,2024-10-15
KOR,False,1,2024-10-15
TKM,,11,2024-10-15
NZL,,178,2024-10-15
THA,,2322,2024-10-15
CYP,False,6,2024-10-15
NOR,,205,2024-10-15
IRQ,,88,2024-10-15
MOZ,True,32,2024-10-15
VEN,,67,2024-10-15
SAU,True,741,2024-10-15
CHL,False,29,2024-10-15
SYR,True,2,2024-10-15
TLS,,4,2024-10-15
EGY,False,14,2024-10-15
SAU,,85,2024-10-15
GRC,True,29,2024-10-15
ALB,False,8,2024-10-15
CAN,True,1,2024-10-15
DOM,,219,2024-10-15
PRT,True,61,2024-10-15
ALB,,31,2024-10-15
TWN,False,5,2024-10-15
NIC,,29,2024-10-15
DOM,False,97,2024-10-15
MEX,True,326,2024-10-15
CHL,True,69,2024-10-15
KHM,True,77,2024-10-15
GIB,True,16,2024-10-15
SSD,,6,2024-10-15
FJI,True,54,2024-10-15
NAM,True,1,2024-10-15
PNG,True,23,2024-10-15
SGP,False,89,2024-10-15
BIH,,25,2024-10-15
TTO,True,25,2024-10-15
ISR,False,10,2024-10-15
KWT,,21,2024-10-15
UKR,False,48,2024-10-15
MDV,True,22,2024-10-15
FJI,,56,2024-10-15
MRT,,25,2024-10-15
PER,,280,2024-10-15
MYS,True,326,2024-10-15
SLE,True,4,2024-10-15
BGD,True,109,2024-10-15
BTN,True,49,2024-10-15
PAK,,77,2024-10-15
PAN,False,5,2024-10-15
VNM,True,85,2024-10-15
TUR,,842,2024-10-15
BHR,False,9,2024-10-15
MKD,False,10,2024-10-15
HKG,False,3,2024-10-15
GRD,True,7,2024-10-15
MRT,True,1,2024-10-15
SLE,,53,2024-10-15
EGY,True,27,2024-10-15
MNE,,63,2024-10-15
AUS,True,507,2024-10-15
TKM,True,7,2024-10-15
PHL,True,88,2024-10-15
COM,True,7,2024-10-15
PSE,True,12,2024-10-15
LCA,True,3,2024-10-15
MDG,,45,2024-10-15
MAR,,30,2024-10-15
SDN,,26,2024-10-15
OMN,,12,2024-10-15
GEO,,49,2024-10-15
KEN,False,32,2024-10-15
DOM,True,181,2024-10-15
MWI,True,63,2024-10-15
AFG,True,6,2024-10-15
JPN,False,6,2024-10-15
CIV,False,5,2024-10-15
VNM,,65,2024-10-15
PAN,,19,2024-10-15
CIV,,9,2024-10-15
BLR,True,6,2024-10-15
LBR,,2,2024-10-15
IRQ,True,39,2024-10-15
KOR,,63,2024-10-15
KGZ,True,15,2024-10-15
SLE,False,7,2024-10-15
ZAF,,60,2024-10-15
BTN,,53,2024-10-15
LSO,,1,2024-10-15
ISR,,26,2024-10-15
ARE,True,117,2024-10-15
ZMB,True,3,2024-10-15
KIR,True,2,2024-10-15
GIN,False,4,2024-10-15
PRT,,26,2024-10-15
ARG,True,554,2024-10-15
OMN,True,15,2024-10-15
TUN,,7,2024-10-15
JOR,True,242,2024-10-15
CRI,False,43,2024-10-15
DZA,True,39,2024-10-15
LTU,,3,2024-10-15
IRN,,12,2024-10-15
ZWE,True,15,2024-10-15
PAK,False,20,2024-10-15
CYP,,3,2024-10-15
THA,True,634,2024-10-15
TWN,,96,2024-10-15
MYS,,116,2024-10-15
ZWE,,1,2024-10-15
CHL,,45,2024-10-15
NGA,False,61,2024-10-15
MAC,,13,2024-10-15
ECU,True,269,2024-10-15
PER,True,192,2024-10-15
ZWE,False,28,2024-10-15
NGA,True,55,2024-10-15
SAU,False,42,2024-10-15
SRB,True,13,2024-10-15
CAN,,1,2024-10-15
PER,False,122,2024-10-15
MDV,False,26,2024-10-15
POL,False,14,2024-10-15
SDN,True,6,2024-10-15
PAK,True,60,2024-10-15
HTI,True,5,2024-10-15
TUN,True,4,2024-10-15
KIR,,3,2024-10-15
GBR,True,2491,2024-10-15
BRN,False,4,2024-10-15
ARG,,599,2024-10-15
IRQ,False,40,2024-10-15
BLZ,,51,2024-10-15
BGD,False,772,2024-10-15
ITA,False,15,2024-10-15
BTN,False,1,2024-10-15
ESP,False,4,2024-10-15
TTO,,57,2024-10-15
ESP,,26,2024-10-15
CHN,True,41,2024-10-15
MYS,False,77,2024-10-15
MAR,True,28,2024-10-15
NIC,False,23,2024-10-15
ZMB,False,3,2024-10-15
PAN,True,24,2024-10-15
KEN,,233,2024-10-15
PRI,True,4,2024-10-15
WSM,,12,2024-10-15
LKA,,34,2024-10-15
ISR,True,85,2024-10-15
MDV,,140,2024-10-15
POL,True,299,2024-10-15
GIB,False,2,2024-10-15
LBN,,12,2024-10-15
IRL,True,7,2024-10-15
AGO,,4,2024-10-15
KEN,True,251,2024-10-15
TWN,True,56,2024-10-15
IRL,,23,2024-10-15
GHA,False,7,2024-10-15
BRB,True,27,2024-10-15
SRB,False,2,2024-10-15
UGA,True,111,2024-10-15
PNG,False,6,2024-10-15
SHN,True,4,2024-10-15
NGA,,95,2024-10-15
TUR,True,324,2024-10-15
KHM,False,13,2024-10-15
MNE,True,63,2024-10-15
HND,,30,2024-10-15
TON,False,5,2024-10-15
YEM,True,8,2024-10-15
SLV,,56,2024-10-15
ECU,,242,2024-10-15
ETH,False,4,2024-10-15
DMA,True,2,2024-10-15
SYC,False,2,2024-10-15
SYR,,7,2024-10-15
GRC,,76,2024-10-15
BRB,False,5,2024-10-15
GIN,,136,2024-10-15
LBN,False,5,2024-10-15
COK,,8,2024-10-15
BLZ,True,1,2024-10-15
LBY,False,5,2024-10-15
NZL,False,423,2024-10-15
OMN,False,157,2024-10-15
RUS,True,2,2024-10-15
QAT,False,17,2024-10-15
SGP,,159,2024-10-15
PRT,False,11,2024-10-15
HND,False,14,2024-10-15
IND,,1960,2024-10-15
KAZ,,31,2024-10-15
HTI,False,6,2024-10-15
BRA,False,38,2024-10-15
GIN,True,8,2024-10-15
LTU,False,1,2024-10-15
HKG,,479,2024-10-15
NZL,True,285,2024-10-15
PHL,False,53,2024-10-15
MMR,,25,2024-10-15
KHM,,83,2024-10-15
MMR,False,15,2024-10-15
MKD,,41,2024-10-15
AZE,True,260,2024-10-15
ALB,True,180,2024-10-15
IRL,False,20,2024-10-15
CHN,,20,2024-10-15
IDN,,548,2024-10-15
MKD,True,40,2024-10-15
SLV,True,109,2024-10-15
DZA,,39,2024-10-15
FLK,True,4,2024-10-15
GUY,True,98,2024-10-15
BOL,False,46,2024-10-15
CIV,True,12,2024-10-15
VEN,True,143,2024-10-15
JPN,,152,2024-10-15
ESP,True,40,2024-10-15
SRB,,12,2024-10-15
BHR,True,8,2024-10-15
TZA,,7,2024-10-15
BHS,False,4,2024-10-15
KGZ,,41,2024-10-15
LAO,,21,2024-10-15
PHL,,218,2024-10-15
IND,True,472,2024-10-15
EGY,,68,2024-10-15
KOR,True,52,2024-10-15
PRY,True,140,2024-10-15
QAT,True,53,2024-10-15
URY,False,6,2024-10-15
VNM,False,6,2024-10-15
JOR,,3,2024-10-15
MNE,False,1,2024-10-15
SOM,,3,2024-10-15
BRN,,1,2024-10-15
AFG,False,3,2024-10-15
GRD,False,1,2024-10-15
KNA,False,1,2024-10-15
