country,policy,count,timestamp
IRQ,quarantine,15,2024-07-15
DEU,reject,2,2024-07-15
ITA,quarantine,12,2024-07-15
ITA,reject,11,2024-07-15
DEU,quarantine,3,2024-07-15
CAN,none,6,2024-07-15
UKR,invalid,1,2024-07-15
DNK,none,4,2024-07-15
GBR,invalid,1,2024-07-15
EST,reject,1,2024-07-15
RUS,reject,2,2024-07-15
CAN,quarantine,3,2024-07-15
SVK,none,2,2024-07-15
SOM,quarantine,1,2024-07-15
SOM,reject,2,2024-07-15
NAM,quarantine,1,2024-07-15
RUS,none,1,2024-07-15
FRA,none,1,2024-07-15
LIE,none,1,2024-07-15
NGA,quarantine,35,2024-08-15
UGA,none,33,2024-08-15
NGA,reject,19,2024-08-15
UKR,none,927,2024-08-15
URY,quarantine,23,2024-08-15
ITA,none,36,2024-08-15
DZA,quarantine,6,2024-08-15
HTI,none,8,2024-08-15
NZL,quarantine,55,2024-08-15
KAZ,none,21,2024-08-15
SWE,quarantine,84,2024-08-15
SLE,none,48,2024-08-15
SLV,none,22,2024-08-15
ISL,none,23,2024-08-15
PAN,quarantine,15,2024-08-15
NOR,none,157,2024-08-15
POL,quarantine,115,2024-08-15
DOM,reject,65,2024-08-15
GBR,quarantine,865,2024-08-15
IDN,quarantine,167,2024-08-15
POL,none,160,2024-08-15
IDN,none,351,2024-08-15
KEN,quarantine,221,2024-08-15
BOL,quarantine,39,2024-08-15
ECU,reject,110,2024-08-15
PER,none,242,2024-08-15
EGY,quarantine,43,2024-08-15
ESP,none,20,2024-08-15
,none,9,2024-08-15
THA,reject,73,2024-08-15
RWA,quarantine,86,2024-08-15
TUR,reject,45,2024-08-15
CHE,none,323,2024-08-15
PRT,reject,44,2024-08-15
GBR,reject,1041,2024-08-15
IND,none,131,2024-08-15
EGY,none,32,2024-08-15
NOR,quarantine,98,2024-08-15
IRN,reject,16,2024-08-15
CHE,quarantine,223,2024-08-15
SAU,reject,169,2024-08-15
BHR,none,7,2024-08-15
CHN,reject,2,2024-08-15
AUT,none,218,2024-08-15
GEO,none,78,2024-08-15
DNK,quarantine,28,2024-08-15
MEX,quarantine,157,2024-08-15
SAU,none,101,2024-08-15
MAR,quarantine,11,2024-08-15
MDV,reject,6,2024-08-15
MNG,reject,262,2024-08-15
NLD,none,53,2024-08-15
AUT,quarantine,24,2024-08-15
QAT,none,15,2024-08-15
DMA,quarantine,1,2024-08-15
LVA,reject,99,2024-08-15
TTO,none,20,2024-08-15
MYS,reject,30,2024-08-15
BLR,quarantine,4,2024-08-15
FIN,none,155,2024-08-15
HKG,quarantine,171,2024-08-15
IRQ,none,31,2024-08-15
KGZ,quarantine,22,2024-08-15
JPN,quarantine,39,2024-08-15
GUY,quarantine,91,2024-08-15
LUX,none,46,2024-08-15
IND,quarantine,425,2024-08-15
PRY,reject,14,2024-08-15
CRI,none,49,2024-08-15
MWI,reject,26,2024-08-15
UKR,reject,98,2024-08-15
SSD,none,5,2024-08-15
PER,reject,66,2024-08-15
COK,none,8,2024-08-15
GBR,none,1144,2024-08-15
BHR,quarantine,6,2024-08-15
TWN,reject,17,2024-08-15
ECU,quarantine,113,2024-08-15
BRA,none,262,2024-08-15
BRN,quarantine,80,2024-08-15
DOM,quarantine,47,2024-08-15
ISR,none,88,2024-08-15
ISR,reject,2,2024-08-15
TLS,none,39,2024-08-15
GIN,none,127,2024-08-15
PRT,none,132,2024-08-15
UKR,quarantine,123,2024-08-15
SOM,none,2,2024-08-15
SLB,none,34,2024-08-15
HKG,none,12,2024-08-15
BLZ,quarantine,51,2024-08-15
JOR,none,9,2024-08-15
NZL,none,292,2024-08-15
THA,none,718,2024-08-15
DNK,reject,85,2024-08-15
JAM,quarantine,27,2024-08-15
MMR,quarantine,57,2024-08-15
VNM,none,46,2024-08-15
NGA,none,83,2024-08-15
JPN,none,151,2024-08-15
LVA,none,20,2024-08-15
SRB,none,12,2024-08-15
URY,reject,42,2024-08-15
PHL,none,185,2024-08-15
PER,quarantine,94,2024-08-15
MNE,quarantine,63,2024-08-15
MLI,quarantine,5,2024-08-15
VEN,reject,38,2024-08-15
PHL,quarantine,70,2024-08-15
LKA,none,12,2024-08-15
CHL,none,44,2024-08-15
SWE,reject,114,2024-08-15
HND,quarantine,13,2024-08-15
MOZ,reject,10,2024-08-15
MKD,reject,5,2024-08-15
LAO,reject,7,2024-08-15
TWN,none,46,2024-08-15
NZL,reject,145,2024-08-15
MDV,quarantine,24,2024-08-15
PNG,none,45,2024-08-15
PHL,reject,22,2024-08-15
KHM,quarantine,10,2024-08-15
PRT,quarantine,66,2024-08-15
NLD,quarantine,123,2024-08-15
GIN,quarantine,7,2024-08-15
BRA,reject,38,2024-08-15
FJI,quarantine,35,2024-08-15
TUR,quarantine,633,2024-08-15
BRA,quarantine,242,2024-08-15
LBN,none,18,2024-08-15
BGR,quarantine,2,2024-08-15
MDV,none,123,2024-08-15
PRY,none,106,2024-08-15
MYS,quarantine,234,2024-08-15
ZAF,reject,40,2024-08-15
URY,none,28,2024-08-15
NPL,quarantine,371,2024-08-15
GRC,none,70,2024-08-15
NLD,reject,171,2024-08-15
MYS,none,130,2024-08-15
KWT,reject,10,2024-08-15
PNG,reject,8,2024-08-15
SAU,quarantine,49,2024-08-15
ZAF,none,75,2024-08-15
BLR,reject,131,2024-08-15
IDN,reject,153,2024-08-15
NIC,quarantine,32,2024-08-15
SGP,reject,268,2024-08-15
JOR,quarantine,234,2024-08-15
KHM,none,42,2024-08-15
MAR,reject,12,2024-08-15
GRC,quarantine,12,2024-08-15
FIN,reject,16,2024-08-15
THA,quarantine,1513,2024-08-15
MMR,none,14,2024-08-15
UGA,quarantine,130,2024-08-15
JPN,reject,9,2024-08-15
MWI,none,37,2024-08-15
JAM,reject,22,2024-08-15
HKG,reject,284,2024-08-15
JAM,none,22,2024-08-15
PSE,quarantine,10,2024-08-15
PAK,quarantine,27,2024-08-15
SDN,quarantine,14,2024-08-15
CRI,reject,38,2024-08-15
QAT,quarantine,25,2024-08-15
PAN,reject,7,2024-08-15
ECU,none,195,2024-08-15
POL,reject,154,2024-08-15
MEX,none,590,2024-08-15
TUR,none,301,2024-08-15
BHS,none,4,2024-08-15
LAO,quarantine,4,2024-08-15
MEX,reject,102,2024-08-15
NOR,reject,242,2024-08-15
SWE,none,204,2024-08-15
KEN,none,54,2024-08-15
CRI,quarantine,57,2024-08-15
IRL,none,13,2024-08-15
ETH,none,379,2024-08-15
SLV,quarantine,80,2024-08-15
MAR,none,50,2024-08-15
CHE,reject,155,2024-08-15
LBY,quarantine,4,2024-08-15
MDG,reject,37,2024-08-15
IND,reject,1851,2024-08-15
TZA,none,700,2024-08-15
GHA,quarantine,10,2024-08-15
DOM,none,172,2024-08-15
GRC,reject,10,2024-08-15
KOR,none,54,2024-08-15
ESP,reject,15,2024-08-15
CHN,none,89,2024-08-15
BOL,reject,61,2024-08-15
EGY,reject,8,2024-08-15
MWI,quarantine,2,2024-08-15
ETH,quarantine,13,2024-08-15
IRN,none,6,2024-08-15
DZA,none,4,2024-08-15
LKA,reject,25,2024-08-15
TKM,reject,5,2024-08-15
CHL,reject,21,2024-08-15
IRN,invalid,1,2024-08-15
OMN,reject,52,2024-08-15
FJI,none,6,2024-08-15
SGP,none,13,2024-08-15
MKD,none,47,2024-08-15
MOZ,none,52,2024-08-15
VEN,quarantine,42,2024-08-15
PAK,reject,14,2024-08-15
PAK,none,60,2024-08-15
VEN,none,51,2024-08-15
CYP,none,9,2024-08-15
RWA,none,17,2024-08-15
VNM,reject,26,2024-08-15
CHN,quarantine,18,2024-08-15
KNA,none,2,2024-08-15
GHA,none,7,2024-08-15
KGZ,none,17,2024-08-15
IRQ,reject,47,2024-08-15
NRU,none,1,2024-08-15
MAC,quarantine,2,2024-08-15
TTO,quarantine,9,2024-08-15
BLZ,reject,1,2024-08-15
BOL,none,48,2024-08-15
DEU,none,10,2024-08-15
TON,none,13,2024-08-15
ZMB,none,6,2024-08-15
ZAF,quarantine,28,2024-08-15
PRY,quarantine,64,2024-08-15
LVA,quarantine,21,2024-08-15
LBN,reject,3,2024-08-15
MRT,none,24,2024-08-15
HND,none,19,2024-08-15
KHM,reject,61,2024-08-15
GIB,none,20,2024-08-15
DZA,reject,22,2024-08-15
ESP,quarantine,15,2024-08-15
CZE,none,32,2024-08-15
YEM,reject,7,2024-08-15
KAZ,quarantine,9,2024-08-15
BHR,reject,6,2024-08-15
PAN,none,9,2024-08-15
MMR,reject,24,2024-08-15
SYC,none,33,2024-08-15
BMU,none,2,2024-08-15
KWT,quarantine,23,2024-08-15
SLV,reject,26,2024-08-15
OMN,none,35,2024-08-15
CMR,reject,1,2024-08-15
KWT,none,15,2024-08-15
PCN,none,1,2024-08-15
QAT,reject,21,2024-08-15
WSM,quarantine,7,2024-08-15
SDN,none,17,2024-08-15
KIR,none,3,2024-08-15
PRI,none,3,2024-08-15
GEO,quarantine,15,2024-08-15
FLK,reject,4,2024-08-15
TKM,none,6,2024-08-15
TUN,quarantine,3,2024-08-15
NIC,reject,19,2024-08-15
CZE,reject,15,2024-08-15
GUY,invalid,1,2024-08-15
LAO,none,15,2024-08-15
OMN,quarantine,11,2024-08-15
CHL,quarantine,32,2024-08-15
PNG,quarantine,31,2024-08-15
FIN,quarantine,23,2024-08-15
MNG,quarantine,2,2024-08-15
BTN,reject,45,2024-08-15
ZWE,reject,13,2024-08-15
IRN,quarantine,5,2024-08-15
CZE,quarantine,32,2024-08-15
MAC,none,12,2024-08-15
MOZ,quarantine,16,2024-08-15
VNM,quarantine,19,2024-08-15
MMR,invalid,1,2024-08-15
EGY,invalid,1,2024-08-15
AUT,reject,8,2024-08-15
IRQ,quarantine,15,2024-08-15
SRB,quarantine,3,2024-08-15
SYR,none,2,2024-08-15
DEU,reject,5,2024-08-15
TLS,quarantine,4,2024-08-15
TON,reject,7,2024-08-15
GIN,reject,1,2024-08-15
ISL,quarantine,2,2024-08-15
MLT,none,1,2024-08-15
LUX,reject,3,2024-08-15
LTU,none,4,2024-08-15
GRL,none,3,2024-08-15
LBN,quarantine,4,2024-08-15
CIV,reject,2,2024-08-15
MDG,quarantine,7,2024-08-15
SLE,quarantine,6,2024-08-15
YEM,none,4,2024-08-15
TWN,quarantine,23,2024-08-15
TUN,none,3,2024-08-15
ITA,quarantine,12,2024-08-15
GHA,reject,4,2024-08-15
CIV,quarantine,13,2024-08-15
BHS,reject,2,2024-08-15
ETH,reject,5,2024-08-15
CIV,none,8,2024-08-15
LKA,quarantine,7,2024-08-15
LCA,none,2,2024-08-15
HND,reject,6,2024-08-15
BRN,none,1,2024-08-15
GEO,reject,13,2024-08-15
KEN,reject,9,2024-08-15
ISR,quarantine,5,2024-08-15
SLE,reject,2,2024-08-15
ITA,reject,11,2024-08-15
TON,quarantine,8,2024-08-15
RWA,reject,4,2024-08-15
GUY,none,12,2024-08-15
SGP,quarantine,2,2024-08-15
GUY,reject,2,2024-08-15
GRD,reject,5,2024-08-15
IRL,reject,12,2024-08-15
DEU,quarantine,3,2024-08-15
PSE,reject,1,2024-08-15
NPL,none,6,2024-08-15
CAN,none,6,2024-08-15
LBR,none,3,2024-08-15
LTU,quarantine,3,2024-08-15
MKD,quarantine,14,2024-08-15
MNG,none,3,2024-08-15
KAZ,invalid,1,2024-08-15
MDG,none,6,2024-08-15
BWA,reject,1,2024-08-15
SVN,none,1,2024-08-15
COM,none,3,2024-08-15
LBY,none,10,2024-08-15
HTI,quarantine,4,2024-08-15
SLV,invalid,1,2024-08-15
HND,invalid,1,2024-08-15
KAZ,reject,3,2024-08-15
BLR,none,6,2024-08-15
IRL,quarantine,3,2024-08-15
NIC,none,13,2024-08-15
MDA,reject,1,2024-08-15
SHN,quarantine,4,2024-08-15
LCA,quarantine,1,2024-08-15
COM,reject,6,2024-08-15
UKR,invalid,1,2024-08-15
TZA,quarantine,3,2024-08-15
DNK,none,4,2024-08-15
ZWE,none,1,2024-08-15
BTN,none,3,2024-08-15
UGA,reject,4,2024-08-15
SSD,quarantine,2,2024-08-15
ISL,reject,5,2024-08-15
,quarantine,2,2024-08-15
KIR,quarantine,2,2024-08-15
TWN,invalid,4,2024-08-15
SYR,quarantine,5,2024-08-15
WSM,none,4,2024-08-15
KOR,quarantine,4,2024-08-15
IND,invalid,1,2024-08-15
ZMB,reject,2,2024-08-15
DMA,none,2,2024-08-15
GRD,none,2,2024-08-15
CMR,quarantine,1,2024-08-15
NPL,reject,4,2024-08-15
SRB,reject,4,2024-08-15
LCA,reject,1,2024-08-15
MCO,none,1,2024-08-15
SYC,reject,1,2024-08-15
EST,reject,1,2024-08-15
CYP,quarantine,1,2024-08-15
CUB,reject,1,2024-08-15
KIR,reject,1,2024-08-15
HUN,none,1,2024-08-15
LBR,quarantine,1,2024-08-15
COM,quarantine,1,2024-08-15
CMR,none,1,2024-08-15
RUS,reject,2,2024-08-15
COG,quarantine,1,2024-08-15
BRA,invalid,1,2024-08-15
CAN,quarantine,3,2024-08-15
KOR,reject,1,2024-08-15
JOR,reject,2,2024-08-15
MRT,quarantine,1,2024-08-15
TLS,reject,2,2024-08-15
SWZ,none,1,2024-08-15
LTU,reject,1,2024-08-15
SVK,none,2,2024-08-15
NER,reject,1,2024-08-15
IDN,invalid,2,2024-08-15
,reject,3,2024-08-15
FLK,none,1,2024-08-15
SOM,quarantine,1,2024-08-15
KGZ,reject,1,2024-08-15
SDN,reject,1,2024-08-15
SOM,reject,2,2024-08-15
SEN,none,1,2024-08-15
SLE,invalid,1,2024-08-15
CPV,none,1,2024-08-15
PSE,none,2,2024-08-15
NAM,quarantine,1,2024-08-15
SLB,reject,1,2024-08-15
MLI,none,1,2024-08-15
BLZ,none,1,2024-08-15
PCN,invalid,1,2024-08-15
LSO,reject,1,2024-08-15
RUS,none,1,2024-08-15
FRA,none,1,2024-08-15
LUX,quarantine,1,2024-08-15
LIE,none,1,2024-08-15
BEN,reject,1,2024-08-15
ROU,none,1,2024-08-15
NGA,quarantine,37,2024-09-15
UGA,none,33,2024-09-15
NGA,reject,21,2024-09-15
UKR,none,936,2024-09-15
URY,quarantine,29,2024-09-15
CHN,none,98,2024-09-15
ITA,none,36,2024-09-15
DZA,quarantine,7,2024-09-15
HTI,none,10,2024-09-15
NZL,quarantine,59,2024-09-15
KAZ,none,23,2024-09-15
SWE,quarantine,85,2024-09-15
SLE,none,49,2024-09-15
SLV,none,23,2024-09-15
ISL,none,25,2024-09-15
PAN,quarantine,17,2024-09-15
NOR,none,156,2024-09-15
POL,quarantine,116,2024-09-15
DOM,reject,65,2024-09-15
GBR,quarantine,949,2024-09-15
IDN,quarantine,178,2024-09-15
POL,none,161,2024-09-15
IDN,none,383,2024-09-15
KEN,quarantine,227,2024-09-15
BOL,quarantine,41,2024-09-15
ECU,reject,111,2024-09-15
PER,none,251,2024-09-15
EGY,quarantine,44,2024-09-15
ESP,none,21,2024-09-15
,none,9,2024-09-15
THA,reject,74,2024-09-15
RWA,quarantine,87,2024-09-15
TUR,reject,45,2024-09-15
CHE,none,328,2024-09-15
PRT,reject,47,2024-09-15
FJI,none,7,2024-09-15
BRN,reject,1,2024-09-15
GBR,reject,1048,2024-09-15
IND,none,135,2024-09-15
EGY,none,30,2024-09-15
NOR,quarantine,99,2024-09-15
IRN,reject,17,2024-09-15
CHE,quarantine,225,2024-09-15
SAU,reject,165,2024-09-15
BHR,none,7,2024-09-15
CHN,reject,3,2024-09-15
AUT,none,219,2024-09-15
GEO,none,67,2024-09-15
DNK,quarantine,27,2024-09-15
MOZ,none,90,2024-09-15
LKA,quarantine,8,2024-09-15
MEX,quarantine,157,2024-09-15
SAU,none,92,2024-09-15
MAR,quarantine,10,2024-09-15
MDV,reject,6,2024-09-15
MNG,reject,265,2024-09-15
NLD,none,51,2024-09-15
AUT,quarantine,25,2024-09-15
QAT,none,16,2024-09-15
VEN,none,67,2024-09-15
DMA,quarantine,1,2024-09-15
LVA,reject,102,2024-09-15
TTO,none,21,2024-09-15
MYS,reject,31,2024-09-15
BLR,quarantine,4,2024-09-15
HKG,quarantine,175,2024-09-15
FIN,none,157,2024-09-15
IRQ,none,33,2024-09-15
KGZ,quarantine,24,2024-09-15
JPN,quarantine,37,2024-09-15
GUY,quarantine,94,2024-09-15
LUX,none,47,2024-09-15
IND,quarantine,428,2024-09-15
CRI,none,48,2024-09-15
MWI,reject,27,2024-09-15
UKR,reject,99,2024-09-15
SSD,none,4,2024-09-15
PER,reject,68,2024-09-15
WSM,quarantine,10,2024-09-15
COK,none,8,2024-09-15
GBR,none,1113,2024-09-15
BHR,quarantine,6,2024-09-15
TWN,reject,19,2024-09-15
ECU,quarantine,115,2024-09-15
BRA,none,266,2024-09-15
BRN,quarantine,83,2024-09-15
DOM,quarantine,49,2024-09-15
ISR,none,90,2024-09-15
ISR,reject,2,2024-09-15
GIN,none,133,2024-09-15
PRT,none,132,2024-09-15
UKR,quarantine,122,2024-09-15
SOM,none,2,2024-09-15
SLB,none,34,2024-09-15
TLS,reject,57,2024-09-15
HKG,none,13,2024-09-15
BLZ,quarantine,50,2024-09-15
JOR,none,10,2024-09-15
NZL,none,293,2024-09-15
THA,none,725,2024-09-15
DNK,reject,89,2024-09-15
MMR,quarantine,56,2024-09-15
VNM,none,49,2024-09-15
NGA,none,89,2024-09-15
JPN,none,155,2024-09-15
LVA,none,21,2024-09-15
SRB,none,12,2024-09-15
URY,reject,46,2024-09-15
PHL,none,182,2024-09-15
PER,quarantine,99,2024-09-15
MNE,quarantine,63,2024-09-15
MLI,quarantine,4,2024-09-15
VEN,reject,49,2024-09-15
PHL,quarantine,70,2024-09-15
LKA,none,14,2024-09-15
CHL,none,56,2024-09-15
SWE,reject,113,2024-09-15
HND,quarantine,12,2024-09-15
MOZ,reject,11,2024-09-15
MKD,reject,6,2024-09-15
LAO,reject,7,2024-09-15
TWN,none,49,2024-09-15
NZL,reject,152,2024-09-15
MDV,quarantine,24,2024-09-15
PNG,none,45,2024-09-15
PHL,reject,24,2024-09-15
KHM,quarantine,10,2024-09-15
PRT,quarantine,68,2024-09-15
NLD,quarantine,124,2024-09-15
GIN,quarantine,10,2024-09-15
BRA,reject,39,2024-09-15
FJI,quarantine,49,2024-09-15
TUR,quarantine,638,2024-09-15
BRA,quarantine,251,2024-09-15
LBN,none,20,2024-09-15
BGR,quarantine,2,2024-09-15
MDV,none,124,2024-09-15
PRY,none,112,2024-09-15
MYS,quarantine,245,2024-09-15
ZAF,reject,41,2024-09-15
URY,none,30,2024-09-15
ISR,quarantine,6,2024-09-15
NPL,quarantine,600,2024-09-15
GRC,none,71,2024-09-15
NPL,none,10,2024-09-15
NLD,reject,169,2024-09-15
MYS,none,135,2024-09-15
KWT,reject,10,2024-09-15
PNG,reject,7,2024-09-15
SAU,quarantine,48,2024-09-15
ZAF,none,78,2024-09-15
BLR,reject,135,2024-09-15
IDN,reject,167,2024-09-15
ZAF,quarantine,30,2024-09-15
SGP,reject,269,2024-09-15
JOR,quarantine,233,2024-09-15
PRY,quarantine,71,2024-09-15
KHM,none,42,2024-09-15
MAR,reject,12,2024-09-15
GRC,quarantine,12,2024-09-15
FIN,reject,16,2024-09-15
THA,quarantine,1525,2024-09-15
MMR,none,17,2024-09-15
UGA,quarantine,135,2024-09-15
JPN,reject,10,2024-09-15
MWI,none,36,2024-09-15
JAM,reject,20,2024-09-15
HKG,reject,288,2024-09-15
JAM,none,27,2024-09-15
PSE,quarantine,9,2024-09-15
PAK,quarantine,28,2024-09-15
SDN,quarantine,18,2024-09-15
CRI,reject,43,2024-09-15
QAT,quarantine,26,2024-09-15
PAN,reject,8,2024-09-15
ECU,none,201,2024-09-15
POL,reject,163,2024-09-15
MEX,none,593,2024-09-15
TUR,none,300,2024-09-15
BHS,none,4,2024-09-15
LAO,quarantine,5,2024-09-15
NOR,reject,243,2024-09-15
SWE,none,205,2024-09-15
MEX,reject,101,2024-09-15
KEN,none,53,2024-09-15
CRI,quarantine,58,2024-09-15
IRL,none,13,2024-09-15
ETH,none,381,2024-09-15
SLV,quarantine,82,2024-09-15
MAR,none,52,2024-09-15
CHE,reject,182,2024-09-15
LBY,quarantine,4,2024-09-15
MDG,reject,37,2024-09-15
IND,reject,1860,2024-09-15
TZA,none,726,2024-09-15
GHA,quarantine,14,2024-09-15
DOM,none,168,2024-09-15
GRC,reject,10,2024-09-15
KOR,none,55,2024-09-15
ESP,reject,15,2024-09-15
BOL,reject,62,2024-09-15
EGY,reject,8,2024-09-15
MWI,quarantine,2,2024-09-15
ETH,quarantine,13,2024-09-15
IRN,none,6,2024-09-15
DZA,none,4,2024-09-15
LKA,reject,26,2024-09-15
TKM,reject,5,2024-09-15
CHL,reject,23,2024-09-15
IRN,invalid,1,2024-09-15
OMN,reject,52,2024-09-15
SGP,none,14,2024-09-15
MKD,none,48,2024-09-15
CMR,none,22,2024-09-15
CYP,quarantine,2,2024-09-15
VEN,quarantine,58,2024-09-15
PAK,reject,16,2024-09-15
PAK,none,68,2024-09-15
CYP,none,8,2024-09-15
RWA,none,17,2024-09-15
VNM,reject,29,2024-09-15
CHN,quarantine,21,2024-09-15
JAM,quarantine,28,2024-09-15
KNA,none,3,2024-09-15
GHA,none,11,2024-09-15
KGZ,none,19,2024-09-15
IRQ,reject,48,2024-09-15
NRU,none,2,2024-09-15
MAC,quarantine,2,2024-09-15
TTO,quarantine,10,2024-09-15
BLZ,reject,1,2024-09-15
BOL,none,49,2024-09-15
DEU,none,9,2024-09-15
TON,none,16,2024-09-15
ZMB,none,6,2024-09-15
NIC,quarantine,34,2024-09-15
LVA,quarantine,21,2024-09-15
LBN,reject,3,2024-09-15
MRT,none,25,2024-09-15
HND,none,23,2024-09-15
KHM,reject,60,2024-09-15
GIB,none,20,2024-09-15
DZA,reject,30,2024-09-15
ESP,quarantine,15,2024-09-15
BTN,reject,49,2024-09-15
CZE,none,32,2024-09-15
YEM,reject,7,2024-09-15
KAZ,quarantine,7,2024-09-15
BHR,reject,6,2024-09-15
PAN,none,9,2024-09-15
MMR,reject,24,2024-09-15
SYC,none,33,2024-09-15
BMU,none,2,2024-09-15
KWT,quarantine,23,2024-09-15
SLV,reject,27,2024-09-15
OMN,none,35,2024-09-15
KWT,none,16,2024-09-15
PCN,none,1,2024-09-15
QAT,reject,20,2024-09-15
PRY,reject,18,2024-09-15
SDN,none,16,2024-09-15
KIR,none,3,2024-09-15
PRI,none,4,2024-09-15
TLS,none,16,2024-09-15
NIC,none,14,2024-09-15
FLK,reject,4,2024-09-15
TKM,none,6,2024-09-15
TUN,quarantine,3,2024-09-15
NIC,reject,17,2024-09-15
CZE,reject,15,2024-09-15
GUY,invalid,1,2024-09-15
LAO,none,14,2024-09-15
OMN,quarantine,11,2024-09-15
CHL,quarantine,34,2024-09-15
PNG,quarantine,34,2024-09-15
FIN,quarantine,23,2024-09-15
MNG,quarantine,3,2024-09-15
ZWE,reject,13,2024-09-15
IRN,quarantine,5,2024-09-15
CZE,quarantine,32,2024-09-15
MAC,none,12,2024-09-15
MOZ,quarantine,17,2024-09-15
VNM,quarantine,25,2024-09-15
MMR,invalid,1,2024-09-15
EGY,invalid,1,2024-09-15
AUT,reject,8,2024-09-15
TZA,quarantine,5,2024-09-15
IRQ,quarantine,16,2024-09-15
SRB,quarantine,3,2024-09-15
SYR,none,2,2024-09-15
DEU,reject,5,2024-09-15
TLS,quarantine,6,2024-09-15
CMR,quarantine,4,2024-09-15
TON,reject,7,2024-09-15
GIN,reject,1,2024-09-15
MLT,none,1,2024-09-15
LUX,reject,3,2024-09-15
LTU,none,4,2024-09-15
GRL,none,3,2024-09-15
LBN,quarantine,4,2024-09-15
CIV,reject,2,2024-09-15
MDG,quarantine,7,2024-09-15
SLE,quarantine,6,2024-09-15
YEM,none,5,2024-09-15
TWN,quarantine,26,2024-09-15
TUN,none,3,2024-09-15
ITA,quarantine,12,2024-09-15
GHA,reject,5,2024-09-15
CIV,quarantine,13,2024-09-15
BHS,reject,2,2024-09-15
ETH,reject,5,2024-09-15
CIV,none,8,2024-09-15
GRD,reject,7,2024-09-15
LCA,none,2,2024-09-15
BLR,none,7,2024-09-15
HND,reject,7,2024-09-15
BRN,none,1,2024-09-15
GEO,quarantine,9,2024-09-15
KEN,reject,9,2024-09-15
SLE,reject,2,2024-09-15
ITA,reject,12,2024-09-15
TON,quarantine,8,2024-09-15
RWA,reject,4,2024-09-15
GUY,none,11,2024-09-15
SGP,quarantine,2,2024-09-15
GUY,reject,2,2024-09-15
IRL,reject,13,2024-09-15
DEU,quarantine,4,2024-09-15
PSE,reject,1,2024-09-15
KOR,quarantine,5,2024-09-15
CAN,none,6,2024-09-15
LBR,none,4,2024-09-15
LTU,quarantine,3,2024-09-15
MKD,quarantine,14,2024-09-15
MNG,none,3,2024-09-15
KAZ,invalid,1,2024-09-15
MDG,none,6,2024-09-15
BWA,reject,1,2024-09-15
GEO,reject,7,2024-09-15
SVN,none,1,2024-09-15
COM,none,3,2024-09-15
LBY,none,10,2024-09-15
HTI,quarantine,3,2024-09-15
SLV,invalid,1,2024-09-15
HND,invalid,1,2024-09-15
KAZ,reject,3,2024-09-15
MDA,reject,1,2024-09-15
BTN,none,4,2024-09-15
LCA,quarantine,1,2024-09-15
COM,reject,6,2024-09-15
UKR,invalid,1,2024-09-15
DNK,none,4,2024-09-15
ZWE,none,1,2024-09-15
UGA,reject,4,2024-09-15
SSD,quarantine,2,2024-09-15
ISL,reject,5,2024-09-15
ISL,quarantine,1,2024-09-15
,quarantine,2,2024-09-15
KIR,quarantine,2,2024-09-15
TWN,invalid,4,2024-09-15
SYR,quarantine,5,2024-09-15
WSM,none,4,2024-09-15
IND,invalid,1,2024-09-15
ZMB,reject,2,2024-09-15
DMA,none,2,2024-09-15
GRD,none,2,2024-09-15
NPL,reject,4,2024-09-15
SRB,reject,4,2024-09-15
LCA,reject,1,2024-09-15
MCO,none,1,2024-09-15
SYC,reject,1,2024-09-15
EST,reject,1,2024-09-15
CUB,reject,1,2024-09-15
KIR,reject,1,2024-09-15
HUN,none,1,2024-09-15
LBR,quarantine,1,2024-09-15
COM,quarantine,1,2024-09-15
RUS,reject,2,2024-09-15
COG,quarantine,1,2024-09-15
BRA,invalid,1,2024-09-15
CAN,quarantine,3,2024-09-15
KOR,reject,1,2024-09-15
JOR,reject,2,2024-09-15
MRT,quarantine,1,2024-09-15
SWZ,none,1,2024-09-15
LTU,reject,1,2024-09-15
SVK,none,2,2024-09-15
NER,reject,1,2024-09-15
BTN,quarantine,1,2024-09-15
IDN,invalid,2,2024-09-15
,reject,3,2024-09-15
FLK,none,1,2024-09-15
SOM,quarantine,1,2024-09-15
KGZ,reject,1,2024-09-15
SDN,reject,1,2024-09-15
SHN,quarantine,3,2024-09-15
SOM,reject,2,2024-09-15
SEN,none,1,2024-09-15
SLE,invalid,1,2024-09-15
IRL,quarantine,2,2024-09-15
CPV,none,1,2024-09-15
PSE,none,2,2024-09-15
NAM,quarantine,1,2024-09-15
SLB,reject,1,2024-09-15
MLI,none,1,2024-09-15
BLZ,none,1,2024-09-15
PCN,invalid,1,2024-09-15
RUS,none,1,2024-09-15
FRA,none,1,2024-09-15
LUX,quarantine,1,2024-09-15
LIE,none,1,2024-09-15
TTO,reject,1,2024-09-15
BEN,reject,1,2024-09-15
ROU,none,1,2024-09-15
NGA,quarantine,34,2024-10-15
UGA,none,30,2024-10-15
NGA,reject,19,2024-10-15
UKR,none,940,2024-10-15
URY,quarantine,29,2024-10-15
CHN,none,96,2024-10-15
DZA,quarantine,7,2024-10-15
HTI,none,11,2024-10-15
NZL,quarantine,56,2024-10-15
KAZ,none,22,2024-10-15
SWE,quarantine,88,2024-10-15
SLE,none,49,2024-10-15
BIH,quarantine,19,2024-10-15
SLV,none,24,2024-10-15
