country,internal_reporting,count,timestamp
ITA,False,40172,2024-05-15
DEU,False,125326,2024-05-15
CUW,False,39,2024-05-15
DNK,,76742,2024-05-15
ESP,False,25789,2024-05-15
TCA,False,78,2024-05-15
TTO,,226,2024-05-15
PRI,,118,2024-05-15
AUT,False,19475,2024-05-15
ESP,,232929,2024-05-15
CHN,True,5310,2024-05-15
MAR,True,971,2024-05-15
MYS,False,6604,2024-05-15
GUF,False,22,2024-05-15
CYM,False,286,2024-05-15
NIC,False,398,2024-05-15
ZMB,False,181,2024-05-15
PAN,True,252,2024-05-15
KEN,,6240,2024-05-15
STP,True,180,2024-05-15
PRI,True,22,2024-05-15
WSM,,2717,2024-05-15
LKA,,4018,2024-05-15
MYT,,479,2024-05-15
ISR,True,3941,2024-05-15
HRV,False,3127,2024-05-15
MDV,,821,2024-05-15
POL,True,189402,2024-05-15
JEY,True,142,2024-05-15
GIB,False,91,2024-05-15
VIR,False,45,2024-05-15
EST,,31504,2024-05-15
LBN,,301,2024-05-15
MNP,,59,2024-05-15
IRL,True,4427,2024-05-15
TWN,True,5014,2024-05-15
KEN,True,2472,2024-05-15
SLB,,97,2024-05-15
IRL,,23354,2024-05-15
SRB,False,2433,2024-05-15
COD,True,55,2024-05-15
GHA,False,137,2024-05-15
SWE,,72499,2024-05-15
CMR,True,125,2024-05-15
SHN,True,559,2024-05-15
UGA,True,375,2024-05-15
TKM,False,105,2024-05-15
PNG,False,87,2024-05-15
NGA,,6236,2024-05-15
GAB,,428,2024-05-15
TUR,True,15347,2024-05-15
REU,False,760,2024-05-15
MNE,True,9617,2024-05-15
TUV,True,2178,2024-05-15
KHM,False,119,2024-05-15
GLP,False,63,2024-05-15
HND,,506,2024-05-15
HRV,True,3009,2024-05-15
SVN,,34747,2024-05-15
TON,False,696,2024-05-15
PYF,True,133,2024-05-15
MWI,False,95,2024-05-15
YEM,True,30,2024-05-15
SLV,,788,2024-05-15
PYF,,217,2024-05-15
STP,False,331,2024-05-15
ECU,,4807,2024-05-15
GLP,,125,2024-05-15
GRD,,153,2024-05-15
MTQ,,33,2024-05-15
ETH,False,58,2024-05-15
IMN,True,490,2024-05-15
SYC,False,206,2024-05-15
GRC,,82748,2024-05-15
SYR,,271,2024-05-15
SGS,False,158,2024-05-15
MSR,False,380,2024-05-15
COD,False,110,2024-05-15
DMA,False,34,2024-05-15
GIN,,169,2024-05-15
CCK,True,3740,2024-05-15
LBN,False,139,2024-05-15
COK,,75,2024-05-15
LBY,False,368,2024-05-15
MDA,True,1048,2024-05-15
BLZ,True,277,2024-05-15
SXM,,171,2024-05-15
NER,True,26,2024-05-15
FJI,False,217,2024-05-15
NZL,False,27451,2024-05-15
RUS,True,51247,2024-05-15
OMN,False,567,2024-05-15
GMB,False,35,2024-05-15
NCL,True,314,2024-05-15
QAT,False,744,2024-05-15
LBY,True,183,2024-05-15
SGP,,18214,2024-05-15
PRT,False,11311,2024-05-15
HND,False,328,2024-05-15
MUS,False,491,2024-05-15
IND,,203604,2024-05-15
KAZ,,9276,2024-05-15
NLD,True,255613,2024-05-15
USA,False,25269,2024-05-15
SPM,True,169,2024-05-15
HTI,False,97,2024-05-15
BRA,False,46632,2024-05-15
LTU,False,3175,2024-05-15
HKG,,13255,2024-05-15
NZL,True,13158,2024-05-15
PHL,False,3020,2024-05-15
LIE,True,639,2024-05-15
SGS,True,63,2024-05-15
KHM,,373,2024-05-15
MMR,,206,2024-05-15
TCD,,79,2024-05-15
DNK,False,83273,2024-05-15
TKL,False,428,2024-05-15
MMR,False,99,2024-05-15
TLS,False,55,2024-05-15
MKD,,2977,2024-05-15
IRL,False,8362,2024-05-15
CHN,,13147,2024-05-15
IDN,,50719,2024-05-15
CUB,True,175,2024-05-15
GGY,False,1277,2024-05-15
MKD,True,831,2024-05-15
SLV,True,353,2024-05-15
BEN,True,58,2024-05-15
PRI,False,261,2024-05-15
DEU,,898933,2024-05-15
MDA,,4540,2024-05-15
DZA,,1259,2024-05-15
UZB,,7947,2024-05-15
BGR,,108,2024-05-15
FLK,True,41,2024-05-15
MCO,,375,2024-05-15
NFK,,17,2024-05-15
NPL,False,1332,2024-05-15
GUY,True,143,2024-05-15
BOL,False,613,2024-05-15
VEN,True,550,2024-05-15
CIV,True,159,2024-05-15
JPN,,213230,2024-05-15
ESP,True,38310,2024-05-15
SYR,False,14,2024-05-15
SRB,,10987,2024-05-15
BHR,True,107,2024-05-15
,False,55729,2024-05-15
TZA,,1693,2024-05-15
BHS,False,87,2024-05-15
KGZ,,1556,2024-05-15
PLW,,3372,2024-05-15
LAO,,1739,2024-05-15
CHE,,311697,2024-05-15
JEY,,673,2024-05-15
CAN,False,60105,2024-05-15
CZE,,127141,2024-05-15
PHL,,6891,2024-05-15
IND,True,21561,2024-05-15
BWA,False,408,2024-05-15
NIU,False,6964,2024-05-15
EGY,,646,2024-05-15
ISL,,8843,2024-05-15
BEN,,1001,2024-05-15
SGS,,259,2024-05-15
VGB,,179,2024-05-15
KOR,True,1702,2024-05-15
CAF,False,172,2024-05-15
PRY,True,1359,2024-05-15
ATF,,374,2024-05-15
COL,True,36634,2024-05-15
VNM,False,3473,2024-05-15
FRO,False,487,2024-05-15
URY,False,1529,2024-05-15
QAT,True,390,2024-05-15
NRU,True,2,2024-05-15
SMR,True,35,2024-05-15
ARE,False,4,2024-05-15
MNP,True,13,2024-05-15
SWZ,True,25,2024-05-15
MRT,False,16,2024-05-15
GNB,True,16,2024-05-15
MSR,True,113,2024-05-15
CUB,False,39,2024-05-15
TKM,True,38,2024-05-15
MNP,False,31,2024-05-15
BGR,False,30,2024-05-15
LBR,,11,2024-05-15
TCD,False,19,2024-05-15
KIR,True,8,2024-05-15
NRU,False,31,2024-05-15
SDN,True,37,2024-05-15
HTI,True,58,2024-05-15
SWZ,,58,2024-05-15
BTN,False,16,2024-05-15
GUM,,3,2024-05-15
NRU,,16,2024-05-15
TCD,True,7,2024-05-15
MTQ,True,7,2024-05-15
WLF,True,41,2024-05-15
SXM,True,58,2024-05-15
GNB,False,6,2024-05-15
GUF,,37,2024-05-15
BHS,True,18,2024-05-15
NAM,False,29,2024-05-15
BGR,True,4,2024-05-15
VIR,True,10,2024-05-15
GLP,True,15,2024-05-15
COM,True,8,2024-05-15
GIN,False,4,2024-05-15
KIR,,27,2024-05-15
YEM,False,7,2024-05-15
GUM,False,7,2024-05-15
SSD,True,3,2024-05-15
GUF,True,6,2024-05-15
ARM,,7,2024-05-15
LBR,False,3,2024-05-15
LBR,True,5,2024-05-15
DMA,True,9,2024-05-15
VAT,False,6,2024-05-15
BGD,False,3,2024-05-15
COK,True,5,2024-05-15
SSD,False,3,2024-05-15
ARM,False,5,2024-05-15
HMD,,17,2024-05-15
NFK,True,3,2024-05-15
ARE,,7,2024-05-15
HMD,True,3,2024-05-15
KNA,True,3,2024-05-15
GIN,True,8,2024-05-15
FLK,False,3,2024-05-15
ARE,True,1,2024-05-15
COM,False,2,2024-05-15
PCN,True,2,2024-05-15
BRA,True,120004,2024-06-15
THA,False,1873,2024-06-15
NIU,,17756,2024-06-15
CCK,,17812,2024-06-15
ZAF,False,31948,2024-06-15
SLB,True,95,2024-06-15
HTI,,156,2024-06-15
PSE,,787,2024-06-15
NOR,True,66699,2024-06-15
CZE,True,27134,2024-06-15
IRN,True,19232,2024-06-15
SWE,True,16692,2024-06-15
CZE,False,19730,2024-06-15
GRL,False,325,2024-06-15
POL,,718918,2024-06-15
LVA,,10420,2024-06-15
WSM,True,1732,2024-06-15
ZMB,,404,2024-06-15
JAM,,153,2024-06-15
SVK,False,9207,2024-06-15
PRY,False,869,2024-06-15
BRA,,616069,2024-06-15
SPM,,764,2024-06-15
NLD,False,107342,2024-06-15
SVN,False,3057,2024-06-15
BDI,False,91,2024-06-15
LAO,True,423,2024-06-15
COG,False,44,2024-06-15
MOZ,,1205,2024-06-15
BMU,False,288,2024-06-15
JOR,,384,2024-06-15
CUB,,105,2024-06-15
RUS,False,14741,2024-06-15
RWA,True,309,2024-06-15
DJI,True,21,2024-06-15
MNE,False,15374,2024-06-15
TUR,False,8814,2024-06-15
LSO,True,48,2024-06-15
SEN,False,167,2024-06-15
CCK,False,6858,2024-06-15
WLF,True,41,2024-06-15
VGB,True,44,2024-06-15
FRA,,377462,2024-06-15
SOM,,1029,2024-06-15
NPL,True,1179,2024-06-15
TCA,,261,2024-06-15
ECU,False,1807,2024-06-15
MDG,True,185,2024-06-15
COD,,374,2024-06-15
FSM,,1318,2024-06-15
BRN,,83,2024-06-15
SLB,False,67,2024-06-15
BOL,,1317,2024-06-15
URY,,7022,2024-06-15
IND,False,27846,2024-06-15
HKG,True,5853,2024-06-15
LIE,False,1259,2024-06-15
SHN,False,911,2024-06-15
EST,True,3037,2024-06-15
UZB,False,418,2024-06-15
VAT,True,63,2024-06-15
HND,True,186,2024-06-15
SXM,True,57,2024-06-15
LBY,,1193,2024-06-15
GIB,,292,2024-06-15
VAT,,59,2024-06-15
ISL,False,2338,2024-06-15
CXR,False,431,2024-06-15
CPV,False,37,2024-06-15
ITA,True,47003,2024-06-15
CHN,False,20624,2024-06-15
IDN,True,11274,2024-06-15
LSO,False,103,2024-06-15
MOZ,False,264,2024-06-15
IRN,False,6779,2024-06-15
JPN,True,37966,2024-06-15
ETH,True,53,2024-06-15
VEN,False,736,2024-06-15
GRD,False,88,2024-06-15
NFK,False,39,2024-06-15
ETH,,1893,2024-06-15
GEO,False,835,2024-06-15
KWT,False,210,2024-06-15
TJK,False,91,2024-06-15
REU,True,530,2024-06-15
GNQ,,102,2024-06-15
LKA,True,1341,2024-06-15
ITA,,760811,2024-06-15
UKR,,27532,2024-06-15
BMU,True,119,2024-06-15
MCO,False,136,2024-06-15
SMR,True,36,2024-06-15
CMR,,927,2024-06-15
GHA,,344,2024-06-15
NOR,False,19151,2024-06-15
NER,,65,2024-06-15
BLZ,False,528,2024-06-15
TZA,True,1078,2024-06-15
JAM,True,51,2024-06-15
IOT,,75696,2024-06-15
SEN,,887,2024-06-15
GTM,,514,2024-06-15
SGP,True,4246,2024-06-15
HUN,False,8221,2024-06-15
GTM,True,100,2024-06-15
KNA,False,28,2024-06-15
MLI,True,78,2024-06-15
KWT,True,116,2024-06-15
GUY,,256,2024-06-15
LCA,,235,2024-06-15
IOT,True,22197,2024-06-15
MUS,True,278,2024-06-15
BHS,True,19,2024-06-15
TKL,True,228,2024-06-15
HRV,,35273,2024-06-15
VCT,,1771,2024-06-15
WLF,,193,2024-06-15
ZAF,True,25656,2024-06-15
SPM,False,241,2024-06-15
SHN,,2285,2024-06-15
SLV,False,462,2024-06-15
MNG,False,247,2024-06-15
GUY,False,109,2024-06-15
QAT,,1225,2024-06-15
KAZ,False,867,2024-06-15
BHS,,64,2024-06-15
MAR,False,1431,2024-06-15
FRO,True,101,2024-06-15
GBR,,661998,2024-06-15
MEX,False,15760,2024-06-15
BOL,True,481,2024-06-15
TZA,False,643,2024-06-15
MAC,True,165,2024-06-15
TLS,True,75,2024-06-15
IOT,False,30673,2024-06-15
SOM,True,373,2024-06-15
PRY,,6045,2024-06-15
GMB,,170,2024-06-15
,,307260,2024-06-15
TTO,False,150,2024-06-15
GHA,True,94,2024-06-15
,True,60990,2024-06-15
ATF,False,125,2024-06-15
KAZ,True,1821,2024-06-15
UGA,False,334,2024-06-15
TON,,2023,2024-06-15
FRO,,615,2024-06-15
URY,True,2279,2024-06-15
GEO,True,1270,2024-06-15
BWA,True,215,2024-06-15
LUX,True,2189,2024-06-15
NIU,True,1252,2024-06-15
MDG,False,243,2024-06-15
CRI,,1872,2024-06-15
GAB,True,62,2024-06-15
JOR,False,305,2024-06-15
TJK,,244,2024-06-15
BMU,,364,2024-06-15
LKA,False,1145,2024-06-15
SMR,False,65,2024-06-15
SYC,True,126,2024-06-15
MMR,True,218,2024-06-15
MYT,False,91,2024-06-15
NAM,False,28,2024-06-15
MDA,False,602,2024-06-15
SUR,True,45,2024-06-15
GBR,False,171788,2024-06-15
LVA,True,3104,2024-06-15
DZA,False,197,2024-06-15
MLI,False,197,2024-06-15
TON,True,423,2024-06-15
NPL,,4127,2024-06-15
CRI,True,682,2024-06-15
SWZ,True,25,2024-06-15
BRN,True,117,2024-06-15
UGA,,771,2024-06-15
VUT,,125,2024-06-15
GNQ,False,41,2024-06-15
MLI,,473,2024-06-15
FLK,,25,2024-06-15
JAM,False,99,2024-06-15
FSM,False,566,2024-06-15
MLT,,1749,2024-06-15
MEX,,67199,2024-06-15
TKL,,1056,2024-06-15
UKR,True,8308,2024-06-15
GRC,False,8852,2024-06-15
LBN,True,107,2024-06-15
MCO,True,98,2024-06-15
PNG,,319,2024-06-15
DMA,,30,2024-06-15
BEN,False,31,2024-06-15
WLF,False,63,2024-06-15
CHE,True,23687,2024-06-15
YEM,,42,2024-06-15
LVA,False,3180,2024-06-15
IDN,False,7618,2024-06-15
BLR,,7281,2024-06-15
MNG,,1608,2024-06-15
DEU,True,141860,2024-06-15
CXR,True,279,2024-06-15
SVK,,57272,2024-06-15
SYC,,261,2024-06-15
LTU,True,3357,2024-06-15
NIC,True,245,2024-06-15
STP,,909,2024-06-15
KOR,False,3219,2024-06-15
COG,,257,2024-06-15
CYM,True,209,2024-06-15
FSM,True,251,2024-06-15
HUN,,124367,2024-06-15
REU,,4782,2024-06-15
TKM,,93,2024-06-15
SVN,True,4540,2024-06-15
NZL,,54587,2024-06-15
TCA,True,80,2024-06-15
USA,True,12772,2024-06-15
THA,,11402,2024-06-15
DJI,,153,2024-06-15
DNK,True,16223,2024-06-15
CYP,False,769,2024-06-15
GGY,True,583,2024-06-15
NOR,,143328,2024-06-15
IRQ,,487,2024-06-15
MOZ,True,382,2024-06-15
VEN,,1952,2024-06-15
FIN,False,12461,2024-06-15
CHL,False,10318,2024-06-15
SAU,True,3013,2024-06-15
GTM,False,195,2024-06-15
PCN,False,32,2024-06-15
GAB,False,148,2024-06-15
TUV,,13433,2024-06-15
SOM,False,333,2024-06-15
SYR,True,77,2024-06-15
TLS,,117,2024-06-15
GNB,,77,2024-06-15
EGY,False,350,2024-06-15
FIN,,46553,2024-06-15
SAU,,5240,2024-06-15
BWA,,657,2024-06-15
GRC,True,12496,2024-06-15
MLT,False,788,2024-06-15
GNB,True,17,2024-06-15
CUW,,105,2024-06-15
FIN,True,9198,2024-06-15
HUN,True,21894,2024-06-15
CAN,True,35978,2024-06-15
LAO,False,641,2024-06-15
RWA,False,144,2024-06-15
DOM,,2629,2024-06-15
PRT,True,11475,2024-06-15
TGO,,385,2024-06-15
CYP,True,681,2024-06-15
SUR,False,105,2024-06-15
TGO,False,68,2024-06-15
TGO,True,47,2024-06-15
BHR,,316,2024-06-15
AUT,True,14942,2024-06-15
TWN,False,4278,2024-06-15
PLW,True,655,2024-06-15
NIC,,323,2024-06-15
CHL,True,50993,2024-06-15
MEX,True,13443,2024-06-15
SEN,True,105,2024-06-15
DOM,False,1195,2024-06-15
KHM,True,176,2024-06-15
MNG,True,247,2024-06-15
SWE,False,33301,2024-06-15
GIB,True,84,2024-06-15
SSD,,22,2024-06-15
FJI,True,89,2024-06-15
SUR,,281,2024-06-15
GGY,,3037,2024-06-15
PNG,True,235,2024-06-15
NAM,True,29,2024-06-15
SGP,False,6525,2024-06-15
MSR,True,112,2024-06-15
ISR,False,4665,2024-06-15
UZB,True,907,2024-06-15
ATF,True,92,2024-06-15
TTO,True,87,2024-06-15
KWT,,395,2024-06-15
UKR,False,4140,2024-06-15
TUN,False,517,2024-06-15
MWI,,125,2024-06-15
MDV,True,177,2024-06-15
FJI,,173,2024-06-15
CPV,True,71,2024-06-15
MRT,,190,2024-06-15
PER,,12228,2024-06-15
CAF,,296,2024-06-15
MYS,True,7959,2024-06-15
LUX,False,3026,2024-06-15
MYT,True,45,2024-06-15
NLD,,1354723,2024-06-15
BTN,True,106,2024-06-15
SLE,True,16,2024-06-15
PAK,,10490,2024-06-15
PAN,False,667,2024-06-15
DJI,False,44,2024-06-15
LUX,,10283,2024-06-15
VNM,True,4976,2024-06-15
VCT,True,503,2024-06-15
TUR,,88605,2024-06-15
NCL,,923,2024-06-15
CYM,,481,2024-06-15
BHR,False,240,2024-06-15
TUV,False,5079,2024-06-15
MKD,False,751,2024-06-15
HKG,False,5081,2024-06-15
VUT,True,33,2024-06-15
GRD,True,22,2024-06-15
MRT,True,16,2024-06-15
SLE,,145,2024-06-15
RWA,,400,2024-06-15
SVK,True,11407,2024-06-15
VUT,False,77,2024-06-15
EGY,True,298,2024-06-15
CUB,False,40,2024-06-15
MNE,,50379,2024-06-15
ROU,True,19811,2024-06-15
TKM,True,40,2024-06-15
AUT,,169638,2024-06-15
BDI,,184,2024-06-15
CPV,,452,2024-06-15
USA,,70296,2024-06-15
PHL,True,3927,2024-06-15
LCA,True,44,2024-06-15
PSE,True,454,2024-06-15
COM,True,8,2024-06-15
MAR,,7485,2024-06-15
MDG,,452,2024-06-15
PYF,False,86,2024-06-15
SDN,,267,2024-06-15
IMN,False,996,2024-06-15
PLW,False,802,2024-06-15
GEO,,3185,2024-06-15
OMN,,407,2024-06-15
DOM,True,829,2024-06-15
KEN,False,9659,2024-06-15
MNP,False,31,2024-06-15
LCA,False,89,2024-06-15
MWI,True,83,2024-06-15
BGR,False,30,2024-06-15
JPN,False,15310,2024-06-15
VCT,False,717,2024-06-15
KGZ,False,192,2024-06-15
CIV,False,197,2024-06-15
VNM,,12343,2024-06-15
PAN,,984,2024-06-15
CXR,,981,2024-06-15
CIV,,1977,2024-06-15
BLR,True,1469,2024-06-15
LBR,,11,2024-06-15
ROU,False,11597,2024-06-15
IRQ,True,117,2024-06-15
KOR,,6451,2024-06-15
SWZ,False,124,2024-06-15
KGZ,True,215,2024-06-15
LIE,,5732,2024-06-15
JEY,False,261,2024-06-15
SDN,False,54,2024-06-15
CMR,False,304,2024-06-15
SLE,False,55,2024-06-15
COL,False,50319,2024-06-15
ZAF,,110847,2024-06-15
LSO,,128,2024-06-15
BTN,,221,2024-06-15
ISR,,28365,2024-06-15
ZMB,True,177,2024-06-15
KIR,True,8,2024-06-15
PRT,,74081,2024-06-15
FRA,False,67909,2024-06-15
OMN,True,151,2024-06-15
TUN,,2118,2024-06-15
NAM,,40,2024-06-15
EST,False,2816,2024-06-15
TJK,True,76,2024-06-15
MSR,,522,2024-06-15
SMR,,141,2024-06-15
CHE,False,41113,2024-06-15
JOR,True,555,2024-06-15
SXM,False,75,2024-06-15
NCL,False,202,2024-06-15
CRI,False,929,2024-06-15
DZA,True,593,2024-06-15
GNQ,True,28,2024-06-15
LTU,,22478,2024-06-15
IRN,,40402,2024-06-15
GRL,,464,2024-06-15
ZWE,True,346,2024-06-15
PAK,False,2174,2024-06-15
CYP,,2768,2024-06-15
THA,True,5218,2024-06-15
PSE,False,164,2024-06-15
TWN,,18660,2024-06-15
IMN,,3490,2024-06-15
MYS,,23331,2024-06-15
ZWE,,2254,2024-06-15
CHL,,85103,2024-06-15
NGA,False,6425,2024-06-15
MAC,,268,2024-06-15
PER,True,3912,2024-06-15
ECU,True,1756,2024-06-15
ZWE,False,426,2024-06-15
MUS,,1087,2024-06-15
FRA,True,43172,2024-06-15
GRL,True,139,2024-06-15
COK,False,20,2024-06-15
VGB,False,98,2024-06-15
SRB,True,3094,2024-06-15
NGA,True,1209,2024-06-15
SAU,False,1731,2024-06-15
CAN,,204640,2024-06-15
PER,False,3623,2024-06-15
WSM,False,763,2024-06-15
POL,False,22765,2024-06-15
SDN,True,37,2024-06-15
MDV,False,170,2024-06-15
RUS,,211516,2024-06-15
COL,,180181,2024-06-15
ISL,True,1603,2024-06-15
PAK,True,2196,2024-06-15
TUN,True,375,2024-06-15
ROU,,114443,2024-06-15
KIR,,28,2024-06-15
GBR,True,109187,2024-06-15
BLR,False,649,2024-06-15
BRN,False,42,2024-06-15
IRQ,False,154,2024-06-15
MLT,True,408,2024-06-15
MAC,False,88,2024-06-15
BLZ,,1604,2024-06-15
DEU,False,128053,2024-06-15
ITA,False,41625,2024-06-15
CUW,False,39,2024-06-15
DNK,,78721,2024-06-15
ESP,False,26443,2024-06-15
TCA,False,82,2024-06-15
TTO,,231,2024-06-15
PRI,,117,2024-06-15
AUT,False,20027,2024-06-15
ESP,,237138,2024-06-15
CHN,True,5321,2024-06-15
MYS,False,6828,2024-06-15
CYM,False,295,2024-06-15
MAR,True,1026,2024-06-15
GUF,False,22,2024-06-15
NIC,False,400,2024-06-15
ZMB,False,188,2024-06-15
PAN,True,256,2024-06-15
KEN,,6198,2024-06-15
STP,True,181,2024-06-15
MYT,,484,2024-06-15
LKA,,4233,2024-06-15
WSM,,3174,2024-06-15
ISR,True,3995,2024-06-15
HRV,False,3215,2024-06-15
MDV,,845,2024-06-15
POL,True,188917,2024-06-15
GIB,False,93,2024-06-15
VIR,False,45,2024-06-15
JEY,True,146,2024-06-15
EST,,31913,2024-06-15
LBN,,307,2024-06-15
IRL,True,4551,2024-06-15
TWN,True,5113,2024-06-15
KEN,True,2438,2024-06-15
SLB,,99,2024-06-15
IRL,,24108,2024-06-15
SRB,False,2497,2024-06-15
GHA,False,130,2024-06-15
COK,True,5,2024-06-15
SWE,,74579,2024-06-15
CMR,True,125,2024-06-15
UGA,True,367,2024-06-15
SHN,True,559,2024-06-15
PNG,False,86,2024-06-15
TKM,False,108,2024-06-15
NGA,,6431,2024-06-15
GAB,,443,2024-06-15
KHM,False,123,2024-06-15
TUR,True,15542,2024-06-15
MNE,True,9689,2024-06-15
TUV,True,2211,2024-06-15
REU,False,784,2024-06-15
GLP,False,67,2024-06-15
HND,,514,2024-06-15
HRV,True,3074,2024-06-15
SVN,,35151,2024-06-15
PYF,True,135,2024-06-15
TON,False,718,2024-06-15
YEM,True,31,2024-06-15
MWI,False,98,2024-06-15
SLV,,826,2024-06-15
PYF,,221,2024-06-15
STP,False,346,2024-06-15
ECU,,4917,2024-06-15
GRD,,158,2024-06-15
GLP,,129,2024-06-15
MTQ,,34,2024-06-15
ETH,False,58,2024-06-15
IMN,True,494,2024-06-15
SYC,False,208,2024-06-15
GRC,,84717,2024-06-15
SYR,,292,2024-06-15
MSR,False,391,2024-06-15
SGS,False,161,2024-06-15
COD,False,109,2024-06-15
DMA,False,35,2024-06-15
GIN,,180,2024-06-15
CCK,True,3810,2024-06-15
LBN,False,143,2024-06-15
COK,,75,2024-06-15
MDA,True,1063,2024-06-15
LBY,False,372,2024-06-15
BLZ,True,275,2024-06-15
SXM,,174,2024-06-15
FJI,False,216,2024-06-15
NZL,False,28466,2024-06-15
RUS,True,52099,2024-06-15
OMN,False,591,2024-06-15
LBY,True,192,2024-06-15
QAT,False,771,2024-06-15
NCL,True,318,2024-06-15
GMB,False,35,2024-06-15
SGP,,18797,2024-06-15
PRT,False,11526,2024-06-15
HND,False,329,2024-06-15
MUS,False,494,2024-06-15
IND,,208423,2024-06-15
KAZ,,9579,2024-06-15
NLD,True,255235,2024-06-15
USA,False,25902,2024-06-15
SPM,True,169,2024-06-15
HTI,False,100,2024-06-15
BRA,False,48564,2024-06-15
LTU,False,3285,2024-06-15
HKG,,13594,2024-06-15
NZL,True,13396,2024-06-15
PHL,False,3095,2024-06-15
LIE,True,648,2024-06-15
SGS,True,64,2024-06-15
MMR,,218,2024-06-15
TCD,,77,2024-06-15
KHM,,384,2024-06-15
DNK,False,84474,2024-06-15
MMR,False,103,2024-06-15
TKL,False,434,2024-06-15
TLS,False,54,2024-06-15
MKD,,3056,2024-06-15
IRL,False,8645,2024-06-15
IDN,,53072,2024-06-15
CHN,,13761,2024-06-15
CUB,True,177,2024-06-15
GGY,False,1313,2024-06-15
PRI,False,267,2024-06-15
MKD,True,844,2024-06-15
SLV,True,366,2024-06-15
DEU,,925014,2024-06-15
MDA,,4612,2024-06-15
DZA,,1277,2024-06-15
UZB,,7997,2024-06-15
BGR,,108,2024-06-15
FLK,True,38,2024-06-15
MCO,,387,2024-06-15
NFK,,18,2024-06-15
NPL,False,1379,2024-06-15
BOL,False,633,2024-06-15
GUY,True,147,2024-06-15
VEN,True,564,2024-06-15
CIV,True,163,2024-06-15
JPN,,220978,2024-06-15
ESP,True,38982,2024-06-15
SYR,False,14,2024-06-15
SRB,,11214,2024-06-15
BHR,True,109,2024-06-15
,False,56677,2024-06-15
TZA,,1774,2024-06-15
BHS,False,96,2024-06-15
KGZ,,1628,2024-06-15
LAO,,1776,2024-06-15
PLW,,3093,2024-06-15
MTQ,True,7,2024-06-15
CHE,,328721,2024-06-15
JEY,,692,2024-06-15
CAN,False,62193,2024-06-15
CZE,,130228,2024-06-15
PHL,,7088,2024-06-15
IND,True,22337,2024-06-15
BWA,False,413,2024-06-15
NIU,False,6990,2024-06-15
ISL,,9072,2024-06-15
EGY,,672,2024-06-15
BEN,,992,2024-06-15
VGB,,181,2024-06-15
SGS,,266,2024-06-15
KOR,True,1940,2024-06-15
CAF,False,175,2024-06-15
HMD,,17,2024-06-15
PRY,True,1393,2024-06-15
ATF,,382,2024-06-15
COL,True,37498,2024-06-15
QAT,True,396,2024-06-15
VNM,False,3578,2024-06-15
URY,False,1581,2024-06-15
FRO,False,558,2024-06-15
GUF,True,6,2024-06-15
COG,True,19,2024-06-15
HMD,True,3,2024-06-15
VIR,,32,2024-06-15
COM,,13,2024-06-15
MNP,True,10,2024-06-15
KNA,True,3,2024-06-15
HMD,False,18,2024-06-15
KNA,,22,2024-06-15
GMB,True,18,2024-06-15
CAF,True,61,2024-06-15
GLP,True,15,2024-06-15
CUW,True,18,2024-06-15
TCD,False,18,2024-06-15
KIR,False,23,2024-06-15
MTQ,False,39,2024-06-15
HTI,True,58,2024-06-15
SWZ,,57,2024-06-15
BTN,False,20,2024-06-15
PRI,True,23,2024-06-15
MNP,,54,2024-06-15
COD,True,51,2024-06-15
GIN,True,9,2024-06-15
BEN,True,58,2024-06-15
ARM,,9,2024-06-15
ARE,False,4,2024-06-15
PCN,,28,2024-06-15
BGD,,4,2024-06-15
MRT,False,15,2024-06-15
BDI,True,36,2024-06-15
NRU,False,27,2024-06-15
GUM,,2,2024-06-15
NRU,,16,2024-06-15
TCD,True,7,2024-06-15
NER,True,18,2024-06-15
GUF,,36,2024-06-15
PCN,True,2,2024-06-15
NER,False,13,2024-06-15
SSD,True,3,2024-06-15
FLK,False,3,2024-06-15
VAT,False,6,2024-06-15
ARE,True,1,2024-06-15
COM,False,3,2024-06-15
DMA,True,9,2024-06-15
GNB,False,5,2024-06-15
ARE,,7,2024-06-15
LBR,True,5,2024-06-15
ARM,False,6,2024-06-15
NFK,True,3,2024-06-15
YEM,False,7,2024-06-15
VIR,True,10,2024-06-15
BGD,False,3,2024-06-15
LBR,False,3,2024-06-15
BGR,True,4,2024-06-15
GUM,False,7,2024-06-15
GIN,False,4,2024-06-15
SSD,False,6,2024-06-15
NIU,,17916,2024-07-15
CZE,True,27870,2024-07-15
CZE,False,20485,2024-07-15
SWE,True,16917,2024-07-15
SVK,False,9398,2024-07-15
NLD,False,109028,2024-07-15
RUS,False,14481,2024-07-15
FRA,,380821,2024-07-15
SOM,,1049,2024-07-15
LIE,False,1296,2024-07-15
EST,True,3061,2024-07-15
UZB,False,431,2024-07-15
ITA,True,46592,2024-07-15
ITA,,754197,2024-07-15
UKR,,26549,2024-07-15
GTM,,527,2024-07-15
GTM,True,102,2024-07-15
VCT,,1832,2024-07-15
GBR,,652024,2024-07-15
MEX,False,16198,2024-07-15
SOM,True,368,2024-07-15
NIU,True,1268,2024-07-15
GBR,False,170782,2024-07-15
MEX,,69086,2024-07-15
UKR,True,8456,2024-07-15
CHE,True,24036,2024-07-15
DEU,True,81355,2024-07-15
SVK,,57524,2024-07-15
USA,True,12376,2024-07-15
DNK,True,16664,2024-07-15
IRQ,,536,2024-07-15
