country,policy,count,timestamp
BRA,none,742885,2025-05-15
MDG,none,825,2025-05-15
ECU,quarantine,1507,2025-05-15
CHN,quarantine,12164,2025-05-15
VNM,reject,5185,2025-05-15
ISL,quarantine,1631,2025-05-15
NCL,quarantine,330,2025-05-15
DOM,quarantine,762,2025-05-15
CYM,none,572,2025-05-15
PRI,none,118,2025-05-15
BRN,none,91,2025-05-15
TGO,reject,78,2025-05-15
BRN,quarantine,112,2025-05-15
KIR,none,16,2025-05-15
ISR,none,33261,2025-05-15
ISR,reject,2527,2025-05-15
BWA,quarantine,320,2025-05-15
NLD,invalid,963,2025-05-15
CHL,invalid,49,2025-05-15
,quarantine,65026,2025-05-15
ATF,none,239,2025-05-15
TLS,none,194,2025-05-15
GUF,quarantine,8,2025-05-15
PRT,none,82558,2025-05-15
SOM,none,1533,2025-05-15
ROU,reject,20744,2025-05-15
SLB,none,103,2025-05-15
UKR,quarantine,6371,2025-05-15
TCA,none,219,2025-05-15
GIN,none,217,2025-05-15
JEY,quarantine,160,2025-05-15
TZA,reject,556,2025-05-15
SGS,reject,151,2025-05-15
HKG,none,14164,2025-05-15
BLZ,quarantine,396,2025-05-15
JOR,none,430,2025-05-15
SEN,reject,207,2025-05-15
TLS,reject,58,2025-05-15
,invalid,148,2025-05-15
NZL,none,72338,2025-05-15
CAN,reject,58877,2025-05-15
CUW,quarantine,35,2025-05-15
FRA,reject,119629,2025-05-15
TUV,reject,6132,2025-05-15
THA,none,8880,2025-05-15
DNK,reject,94432,2025-05-15
TUV,none,13810,2025-05-15
GEO,quarantine,1127,2025-05-15
MLT,none,1919,2025-05-15
MNP,reject,40,2025-05-15
MRT,reject,43,2025-05-15
JAM,quarantine,114,2025-05-15
IRL,quarantine,4392,2025-05-15
SYC,quarantine,57,2025-05-15
BWA,reject,214,2025-05-15
MMR,quarantine,158,2025-05-15
VNM,none,13260,2025-05-15
SYC,reject,167,2025-05-15
BEN,quarantine,153,2025-05-15
,reject,94247,2025-05-15
GEO,reject,676,2025-05-15
BRB,quarantine,51,2025-05-15
PHL,invalid,4,2025-05-15
NGA,none,24124,2025-05-15
LUX,reject,3375,2025-05-15
GTM,invalid,2,2025-05-15
VAT,none,70,2025-05-15
TUV,quarantine,2742,2025-05-15
JPN,none,250121,2025-05-15
SVN,none,38443,2025-05-15
KNA,none,26,2025-05-15
SDN,reject,99,2025-05-15
FRA,quarantine,119627,2025-05-15
LVA,none,9951,2025-05-15
SRB,none,16682,2025-05-15
GTM,quarantine,101,2025-05-15
URY,reject,1137,2025-05-15
TKL,none,669,2025-05-15
COL,none,233482,2025-05-15
PHL,none,8553,2025-05-15
PER,quarantine,2556,2025-05-15
GAB,quarantine,421,2025-05-15
MLT,quarantine,447,2025-05-15
MNE,quarantine,15247,2025-05-15
ALB,reject,1189,2025-05-15
MSR,none,451,2025-05-15
MLI,quarantine,141,2025-05-15
PHL,quarantine,2369,2025-05-15
NIC,none,291,2025-05-15
VEN,reject,668,2025-05-15
NCL,reject,190,2025-05-15
BGR,none,9475,2025-05-15
KIR,reject,25,2025-05-15
COD,quarantine,122,2025-05-15
BRA,invalid,806,2025-05-15
IOT,reject,28460,2025-05-15
ALB,none,3876,2025-05-15
JEY,none,636,2025-05-15
KEN,reject,1054,2025-05-15
MLI,reject,207,2025-05-15
USA,invalid,86,2025-05-15
TCA,reject,92,2025-05-15
TJK,none,302,2025-05-15
ASM,none,1065,2025-05-15
GMB,none,147,2025-05-15
FSM,reject,390,2025-05-15
COG,none,187,2025-05-15
MYT,reject,110,2025-05-15
ZWE,none,4922,2025-05-15
MDA,quarantine,1101,2025-05-15
FLK,reject,45,2025-05-15
GHA,none,412,2025-05-15
MSR,quarantine,160,2025-05-15
LTU,none,29033,2025-05-15
UZB,none,10950,2025-05-15
MLI,none,533,2025-05-15
TWN,invalid,45,2025-05-15
KGZ,none,1295,2025-05-15
SYR,quarantine,157,2025-05-15
CHL,none,112264,2025-05-15
LKA,none,7767,2025-05-15
SWE,reject,27647,2025-05-15
SHN,quarantine,1013,2025-05-15
BGD,reject,498,2025-05-15
MDA,reject,777,2025-05-15
IRQ,reject,267,2025-05-15
GNB,none,90,2025-05-15
STP,none,759,2025-05-15
HND,quarantine,189,2025-05-15
AND,reject,114,2025-05-15
TKM,none,53,2025-05-15
AUS,reject,76951,2025-05-15
TUN,quarantine,1020,2025-05-15
MOZ,reject,296,2025-05-15
AZE,quarantine,1262,2025-05-15
LIE,quarantine,2588,2025-05-15
CXR,reject,391,2025-05-15
NRU,none,8,2025-05-15
MKD,reject,626,2025-05-15
SVN,invalid,13,2025-05-15
CAN,quarantine,35050,2025-05-15
AUS,quarantine,67047,2025-05-15
ABW,quarantine,22,2025-05-15
DEU,quarantine,242220,2025-05-15
AZE,reject,1424,2025-05-15
GRL,none,480,2025-05-15
DMA,reject,21,2025-05-15
TWN,none,20478,2025-05-15
LAO,reject,791,2025-05-15
PER,invalid,19,2025-05-15
NZL,reject,14745,2025-05-15
MAC,quarantine,59,2025-05-15
TTO,quarantine,70,2025-05-15
VCT,none,1930,2025-05-15
FLK,none,9,2025-05-15
MDV,quarantine,363,2025-05-15
FSM,none,1327,2025-05-15
BLZ,reject,533,2025-05-15
CPV,none,1565,2025-05-15
CYM,reject,333,2025-05-15
BLZ,none,1551,2025-05-15
SEN,quarantine,353,2025-05-15
PNG,none,552,2025-05-15
NLD,quarantine,240106,2025-05-15
PHL,reject,3150,2025-05-15
PRT,quarantine,10244,2025-05-15
LBN,quarantine,102,2025-05-15
KHM,quarantine,101,2025-05-15
JPN,invalid,36,2025-05-15
BRA,reject,51261,2025-05-15
MNE,invalid,60,2025-05-15
FJI,quarantine,89,2025-05-15
BEN,reject,57,2025-05-15
COM,none,20,2025-05-15
FIN,invalid,50,2025-05-15
NIC,reject,295,2025-05-15
TUR,quarantine,44879,2025-05-15
AIA,quarantine,8459,2025-05-15
BRA,quarantine,61240,2025-05-15
BOL,none,1600,2025-05-15
PSE,reject,351,2025-05-15
CZE,reject,15953,2025-05-15
CAF,none,226,2025-05-15
LBN,none,337,2025-05-15
AFG,quarantine,77,2025-05-15
LCA,quarantine,48,2025-05-15
PAN,invalid,3,2025-05-15
BGR,quarantine,1662,2025-05-15
CYP,reject,729,2025-05-15
TGO,none,311,2025-05-15
TKM,quarantine,46,2025-05-15
HUN,none,146174,2025-05-15
LAO,none,1971,2025-05-15
LBY,none,2174,2025-05-15
MDV,none,844,2025-05-15
LSO,none,240,2025-05-15
GRL,quarantine,126,2025-05-15
SGS,quarantine,74,2025-05-15
SMR,reject,35,2025-05-15
LBR,quarantine,3,2025-05-15
SUR,reject,96,2025-05-15
DEU,none,942327,2025-05-15
TON,none,1755,2025-05-15
PRY,none,7061,2025-05-15
OMN,quarantine,161,2025-05-15
AZE,invalid,7,2025-05-15
BIH,none,8230,2025-05-15
ZAF,reject,27049,2025-05-15
MYS,quarantine,9915,2025-05-15
AGO,reject,433,2025-05-15
COD,reject,132,2025-05-15
DJI,none,212,2025-05-15
ISR,quarantine,4025,2025-05-15
NIU,quarantine,3588,2025-05-15
WSM,reject,1025,2025-05-15
URY,none,8316,2025-05-15
CIV,reject,191,2025-05-15
GRC,none,83524,2025-05-15
MDG,quarantine,257,2025-05-15
NPL,quarantine,1390,2025-05-15
BFA,none,206,2025-05-15
FRA,invalid,540,2025-05-15
SOM,reject,276,2025-05-15
TGO,quarantine,132,2025-05-15
SLE,quarantine,30,2025-05-15
AND,none,418,2025-05-15
NPL,none,7682,2025-05-15
CHL,quarantine,6984,2025-05-15
TCA,quarantine,86,2025-05-15
WSM,none,2741,2025-05-15
YEM,none,40,2025-05-15
PYF,reject,122,2025-05-15
NLD,reject,318473,2025-05-15
MYS,none,26168,2025-05-15
KOR,reject,2897,2025-05-15
PNG,reject,51,2025-05-15
KWT,reject,208,2025-05-15
CHE,invalid,125,2025-05-15
BRB,none,77,2025-05-15
ARG,none,93877,2025-05-15
TWN,quarantine,4441,2025-05-15
STP,quarantine,344,2025-05-15
SAU,quarantine,1546,2025-05-15
ZMB,none,609,2025-05-15
NCL,none,865,2025-05-15
PNG,quarantine,161,2025-05-15
VIR,reject,37,2025-05-15
PCN,invalid,4,2025-05-15
ZAF,none,177006,2025-05-15
BLR,reject,2360,2025-05-15
KOR,quarantine,1331,2025-05-15
IDN,reject,12871,2025-05-15
MSR,reject,376,2025-05-15
BMU,reject,220,2025-05-15
CUB,none,79,2025-05-15
ZAF,quarantine,31020,2025-05-15
NIC,quarantine,195,2025-05-15
UGA,reject,273,2025-05-15
ROU,none,135443,2025-05-15
SGP,reject,5077,2025-05-15
ARG,reject,6014,2025-05-15
WLF,none,137,2025-05-15
PYF,quarantine,74,2025-05-15
SMR,none,146,2025-05-15
PRY,quarantine,1347,2025-05-15
JOR,quarantine,566,2025-05-15
IND,invalid,127,2025-05-15
TON,invalid,3,2025-05-15
KHM,none,422,2025-05-15
ARG,invalid,54,2025-05-15
BMU,quarantine,131,2025-05-15
GRC,quarantine,31311,2025-05-15
MAR,reject,1201,2025-05-15
COL,reject,99903,2025-05-15
LVA,quarantine,2917,2025-05-15
TUN,reject,339,2025-05-15
CAN,invalid,261,2025-05-15
FIN,reject,9126,2025-05-15
NER,none,59,2025-05-15
LSO,quarantine,57,2025-05-15
AGO,none,4798,2025-05-15
LUX,quarantine,4269,2025-05-15
THA,quarantine,5145,2025-05-15
DJI,quarantine,40,2025-05-15
BGD,none,4352,2025-05-15
BEN,none,490,2025-05-15
MYT,quarantine,219,2025-05-15
HUN,reject,7461,2025-05-15
GGY,reject,1110,2025-05-15
LBN,reject,90,2025-05-15
GAB,none,228,2025-05-15
SYR,reject,47,2025-05-15
UGA,quarantine,347,2025-05-15
MMR,none,234,2025-05-15
FIN,quarantine,10019,2025-05-15
SEN,none,828,2025-05-15
PYF,none,229,2025-05-15
JPN,reject,17132,2025-05-15
MNG,quarantine,739,2025-05-15
GTM,none,628,2025-05-15
MRT,none,213,2025-05-15
KNA,reject,21,2025-05-15
MWI,none,193,2025-05-15
JAM,reject,89,2025-05-15
HKG,reject,3725,2025-05-15
PSE,quarantine,296,2025-05-15
JAM,none,121,2025-05-15
NFK,none,17,2025-05-15
SHN,none,1727,2025-05-15
PAK,quarantine,2306,2025-05-15
GBR,invalid,2984,2025-05-15
HND,none,539,2025-05-15
SDN,quarantine,60,2025-05-15
KHM,reject,172,2025-05-15
SWZ,none,128,2025-05-15
EST,none,29072,2025-05-15
TUN,none,3303,2025-05-15
NZL,invalid,56,2025-05-15
CRI,reject,683,2025-05-15
CCK,invalid,24,2025-05-15
NAM,none,40,2025-05-15
PLW,none,2048,2025-05-15
SLB,reject,50,2025-05-15
WLF,reject,91,2025-05-15
DOM,invalid,6,2025-05-15
ITA,quarantine,35523,2025-05-15
PAN,reject,522,2025-05-15
QAT,quarantine,391,2025-05-15
VGB,quarantine,64,2025-05-15
ARE,quarantine,3488,2025-05-15
CAF,quarantine,68,2025-05-15
GIB,none,297,2025-05-15
LSO,reject,47,2025-05-15
GNQ,reject,47,2025-05-15
CZE,invalid,68,2025-05-15
BEL,none,184926,2025-05-15
ECU,none,6949,2025-05-15
ZMB,reject,138,2025-05-15
BGR,reject,1813,2025-05-15
PSE,none,946,2025-05-15
POL,reject,249168,2025-05-15
MEX,none,91238,2025-05-15
COL,invalid,210,2025-05-15
GHA,reject,101,2025-05-15
TUR,none,88905,2025-05-15
GUM,reject,4,2025-05-15
MNP,none,33,2025-05-15
TUR,invalid,89,2025-05-15
CAN,none,253490,2025-05-15
RUS,none,181895,2025-05-15
IMN,none,4704,2025-05-15
IMN,quarantine,1730,2025-05-15
AUS,invalid,461,2025-05-15
NOR,invalid,113,2025-05-15
ZAF,invalid,57,2025-05-15
IOT,quarantine,21941,2025-05-15
LAO,quarantine,461,2025-05-15
BHS,none,52,2025-05-15
IMN,reject,832,2025-05-15
FRO,none,490,2025-05-15
ABW,none,70,2025-05-15
SWE,none,79601,2025-05-15
NOR,reject,15704,2025-05-15
MEX,reject,17993,2025-05-15
NIU,none,14460,2025-05-15
SSD,quarantine,12,2025-05-15
KEN,none,15290,2025-05-15
DZA,reject,520,2025-05-15
USA,none,83927,2025-05-15
IRL,none,30772,2025-05-15
CRI,quarantine,725,2025-05-15
ESP,quarantine,80253,2025-05-15
ETH,none,2180,2025-05-15
BTN,reject,238,2025-05-15
SLV,quarantine,287,2025-05-15
CPV,quarantine,90,2025-05-15
CHE,reject,204465,2025-05-15
CIV,quarantine,625,2025-05-15
MAR,none,13335,2025-05-15
IRN,quarantine,12720,2025-05-15
LBY,quarantine,508,2025-05-15
ZWE,reject,348,2025-05-15
FJI,reject,105,2025-05-15
CZE,none,135996,2025-05-15
SUR,none,327,2025-05-15
LTU,reject,2903,2025-05-15
ITA,reject,28352,2025-05-15
CZE,quarantine,28194,2025-05-15
MDG,reject,179,2025-05-15
NAM,quarantine,29,2025-05-15
COG,reject,51,2025-05-15
CCK,reject,19315,2025-05-15
IND,reject,81732,2025-05-15
ZWE,quarantine,332,2025-05-15
GHA,quarantine,150,2025-05-15
TZA,none,5847,2025-05-15
MAC,none,308,2025-05-15
BEL,quarantine,38062,2025-05-15
GRC,reject,9436,2025-05-15
MYT,none,338,2025-05-15
DOM,none,3059,2025-05-15
CRI,invalid,5,2025-05-15
SOM,quarantine,224,2025-05-15
SLE,invalid,1,2025-05-15
BHS,reject,98,2025-05-15
BEL,invalid,327,2025-05-15
KOR,none,8055,2025-05-15
YEM,reject,33,2025-05-15
TUN,invalid,4,2025-05-15
ABW,reject,23,2025-05-15
BHS,quarantine,28,2025-05-15
ROU,invalid,30,2025-05-15
IRN,invalid,10,2025-05-15
COK,reject,16,2025-05-15
SAU,invalid,7,2025-05-15
GRC,invalid,31,2025-05-15
BRB,reject,43,2025-05-15
GNB,quarantine,8,2025-05-15
DMA,none,40,2025-05-15
PCN,quarantine,3,2025-05-15
DMA,quarantine,9,2025-05-15
EST,invalid,8,2025-05-15
CHN,invalid,31,2025-05-15
GIN,reject,2,2025-05-15
NER,invalid,1,2025-05-15
BFA,reject,29,2025-05-15
TJK,reject,134,2025-05-15
TCD,reject,54,2025-05-15
NER,reject,18,2025-05-15
MAR,invalid,6,2025-05-15
BTN,none,45,2025-05-15
NRU,reject,28,2025-05-15
GIN,quarantine,17,2025-05-15
ECU,invalid,4,2025-05-15
HMD,reject,10,2025-05-15
ISL,invalid,5,2025-05-15
LUX,invalid,10,2025-05-15
HTI,quarantine,25,2025-05-15
TCD,quarantine,17,2025-05-15
MNP,quarantine,26,2025-05-15
NFK,reject,25,2025-05-15
WLF,quarantine,60,2025-05-15
SLB,quarantine,24,2025-05-15
BTN,quarantine,31,2025-05-15
SLE,reject,51,2025-05-15
NAM,reject,21,2025-05-15
LBR,none,51,2025-05-15
GLP,reject,69,2025-05-15
GLP,quarantine,22,2025-05-15
NIU,invalid,28,2025-05-15
SSD,reject,10,2025-05-15
LBN,invalid,1,2025-05-15
LBY,invalid,2,2025-05-15
LIE,invalid,6,2025-05-15
HMD,quarantine,16,2025-05-15
NPL,invalid,3,2025-05-15
GGY,invalid,4,2025-05-15
THA,invalid,3,2025-05-15
ATA,none,8,2025-05-15
BLR,invalid,1,2025-05-15
NGA,invalid,4,2025-05-15
SWZ,reject,13,2025-05-15
ARE,invalid,14,2025-05-15
IMN,invalid,3,2025-05-15
SPM,invalid,1,2025-05-15
ARM,invalid,19,2025-05-15
VIR,quarantine,10,2025-05-15
GUF,reject,28,2025-05-15
KNA,quarantine,7,2025-05-15
TUV,invalid,12,2025-05-15
COM,reject,6,2025-05-15
ASM,invalid,3,2025-05-15
KEN,invalid,9,2025-05-15
ATA,reject,5,2025-05-15
KAZ,invalid,14,2025-05-15
HRV,invalid,6,2025-05-15
VEN,invalid,2,2025-05-15
SVK,invalid,12,2025-05-15
MKD,invalid,1,2025-05-15
GHA,invalid,5,2025-05-15
MDV,invalid,1,2025-05-15
PLW,invalid,4,2025-05-15
QAT,invalid,2,2025-05-15
PRY,invalid,3,2025-05-15
ISR,invalid,27,2025-05-15
URY,invalid,9,2025-05-15
REU,invalid,4,2025-05-15
GRL,invalid,1,2025-05-15
GUM,none,2,2025-05-15
PCN,reject,26,2025-05-15
GMB,reject,24,2025-05-15
CYP,invalid,2,2025-05-15
NFK,quarantine,4,2025-05-15
LBR,reject,3,2025-05-15
LTU,invalid,16,2025-05-15
MDA,invalid,4,2025-05-15
HTI,invalid,2,2025-05-15
BMU,invalid,1,2025-05-15
KIR,quarantine,9,2025-05-15
LAO,invalid,2,2025-05-15
GUY,invalid,1,2025-05-15
MLT,invalid,1,2025-05-15
SLV,invalid,3,2025-05-15
BEN,invalid,1,2025-05-15
BOL,invalid,3,2025-05-15
SGS,invalid,1,2025-05-15
CXR,invalid,2,2025-05-15
NRU,quarantine,2,2025-05-15
EGY,invalid,3,2025-05-15
BGR,invalid,2,2025-05-15
FSM,invalid,1,2025-05-15
AGO,invalid,1,2025-05-15
COK,quarantine,4,2025-05-15
SRB,invalid,2,2025-05-15
LVA,invalid,4,2025-05-15
VCT,invalid,3,2025-05-15
GLP,invalid,1,2025-05-15
BGD,invalid,2,2025-05-15
UZB,invalid,1,2025-05-15
MNG,invalid,2,2025-05-15
GUM,quarantine,1,2025-05-15
VUT,invalid,1,2025-05-15
RWA,invalid,1,2025-05-15
ALB,invalid,2,2025-05-15
TKL,invalid,1,2025-05-15
VAT,quarantine,1,2025-05-15
LKA,invalid,1,2025-05-15
GEO,invalid,2,2025-05-15
SHN,invalid,4,2025-05-15
FJI,invalid,1,2025-05-15
MMR,invalid,1,2025-05-15
WSM,invalid,2,2025-05-15
GUF,invalid,1,2025-05-15
CIV,invalid,2,2025-05-15
BLZ,invalid,1,2025-05-15
BIH,invalid,3,2025-05-15
ATG,invalid,1,2025-05-15
MOZ,invalid,2,2025-05-15
DZA,invalid,2,2025-05-15
JEY,invalid,1,2025-05-15
AFG,invalid,1,2025-05-15
BTN,invalid,1,2025-05-15
USA,quarantine,12034,2025-06-15
UGA,none,1356,2025-06-15
NGA,quarantine,10560,2025-06-15
RUS,invalid,168,2025-06-15
CCK,none,18888,2025-06-15
NGA,reject,1247,2025-06-15
UKR,none,26142,2025-06-15
ESP,reject,38520,2025-06-15
TON,quarantine,535,2025-06-15
MOZ,quarantine,384,2025-06-15
URY,quarantine,2641,2025-06-15
GMB,reject,25,2025-06-15
CHN,none,20175,2025-06-15
LTU,quarantine,3189,2025-06-15
BOL,reject,605,2025-06-15
SPM,reject,241,2025-06-15
NIU,invalid,30,2025-06-15
ITA,none,879354,2025-06-15
GGY,quarantine,1022,2025-06-15
KGZ,reject,296,2025-06-15
HUN,quarantine,13925,2025-06-15
DZA,quarantine,678,2025-06-15
CUB,quarantine,114,2025-06-15
EGY,reject,338,2025-06-15
HTI,none,218,2025-06-15
CYM,quarantine,182,2025-06-15
HTI,reject,178,2025-06-15
ZMB,quarantine,185,2025-06-15
SVK,reject,19513,2025-06-15
NZL,quarantine,12324,2025-06-15
MDA,none,5993,2025-06-15
SPM,none,514,2025-06-15
SWE,quarantine,18922,2025-06-15
KAZ,none,6316,2025-06-15
UZB,reject,1321,2025-06-15
SLE,none,197,2025-06-15
CXR,quarantine,412,2025-06-15
BIH,quarantine,1181,2025-06-15
CXR,none,837,2025-06-15
SSD,reject,9,2025-06-15
KAZ,quarantine,5277,2025-06-15
VNM,quarantine,3283,2025-06-15
MUS,reject,394,2025-06-15
MWI,quarantine,51,2025-06-15
IOT,invalid,115,2025-06-15
SLV,none,1059,2025-06-15
ISL,none,9729,2025-06-15
IRN,none,67561,2025-06-15
ETH,quarantine,73,2025-06-15
ETH,reject,68,2025-06-15
TKL,quarantine,217,2025-06-15
LCA,reject,123,2025-06-15
SVK,none,52025,2025-06-15
AND,quarantine,275,2025-06-15
ARE,reject,3841,2025-06-15
PAN,quarantine,275,2025-06-15
TKL,reject,403,2025-06-15
RWA,reject,115,2025-06-15
BHR,reject,248,2025-06-15
VCT,reject,960,2025-06-15
POL,quarantine,173650,2025-06-15
NOR,none,92664,2025-06-15
DZA,none,1463,2025-06-15
DOM,reject,776,2025-06-15
LKA,reject,896,2025-06-15
PAN,none,1118,2025-06-15
MTQ,none,43,2025-06-15
POL,none,445726,2025-06-15
REU,none,3609,2025-06-15
GBR,quarantine,123272,2025-06-15
IDN,quarantine,14263,2025-06-15
FRO,reject,473,2025-06-15
VUT,quarantine,31,2025-06-15
VNM,invalid,23,2025-06-15
USA,reject,37363,2025-06-15
SPM,quarantine,319,2025-06-15
MMR,reject,99,2025-06-15
GRD,quarantine,61,2025-06-15
IDN,none,106594,2025-06-15
ATG,quarantine,399,2025-06-15
KEN,quarantine,13311,2025-06-15
IDN,invalid,27,2025-06-15
BGD,quarantine,800,2025-06-15
STP,reject,373,2025-06-15
TKM,reject,117,2025-06-15
LIE,invalid,6,2025-06-15
MNE,none,51042,2025-06-15
EST,reject,3858,2025-06-15
ATF,quarantine,149,2025-06-15
GGY,none,3163,2025-06-15
BOL,quarantine,518,2025-06-15
PRT,invalid,51,2025-06-15
GAB,reject,161,2025-06-15
IOT,none,86956,2025-06-15
PLW,reject,1139,2025-06-15
ISL,reject,1949,2025-06-15
SXM,none,156,2025-06-15
ROU,quarantine,12675,2025-06-15
PER,none,18603,2025-06-15
ECU,reject,1481,2025-06-15
DEU,invalid,704,2025-06-15
JEY,reject,289,2025-06-15
CIV,none,2033,2025-06-15
EGY,quarantine,274,2025-06-15
AUT,reject,29584,2025-06-15
ESP,none,214632,2025-06-15
BEL,reject,45806,2025-06-15
ARM,reject,783,2025-06-15
SWE,invalid,242,2025-06-15
BHS,quarantine,27,2025-06-15
RUS,quarantine,42246,2025-06-15
GRL,reject,451,2025-06-15
BDI,none,461,2025-06-15
BDI,reject,105,2025-06-15
SYC,none,315,2025-06-15
,none,253390,2025-06-15
SGP,invalid,14,2025-06-15
PLW,quarantine,722,2025-06-15
BDI,quarantine,60,2025-06-15
MCO,none,454,2025-06-15
ASM,reject,379,2025-06-15
SVN,reject,2587,2025-06-15
THA,reject,1714,2025-06-15
CPV,reject,71,2025-06-15
ROU,invalid,31,2025-06-15
RWA,quarantine,155,2025-06-15
PRI,quarantine,43,2025-06-15
CHL,reject,10312,2025-06-15
MLT,reject,516,2025-06-15
FSM,quarantine,330,2025-06-15
TUR,reject,7817,2025-06-15
ATF,reject,178,2025-06-15
OMN,reject,393,2025-06-15
CHE,none,177408,2025-06-15
ARE,none,26346,2025-06-15
PRT,reject,8933,2025-06-15
REU,reject,814,2025-06-15
LIE,reject,3028,2025-06-15
FJI,none,260,2025-06-15
BMU,none,344,2025-06-15
GIB,reject,93,2025-06-15
BRN,reject,53,2025-06-15
SGP,none,19503,2025-06-15
GBR,reject,224387,2025-06-15
IND,none,280619,2025-06-15
MKD,none,5711,2025-06-15
AZE,none,5244,2025-06-15
TZA,quarantine,613,2025-06-15
AGO,quarantine,319,2025-06-15
COD,none,574,2025-06-15
GNQ,none,69,2025-06-15
HMD,quarantine,38,2025-06-15
EGY,none,1028,2025-06-15
KWT,quarantine,222,2025-06-15
NOR,quarantine,72347,2025-06-15
IRN,reject,6405,2025-06-15
GRC,invalid,31,2025-06-15
CUW,none,144,2025-06-15
ALA,none,466,2025-06-15
ALB,quarantine,2108,2025-06-15
IRQ,quarantine,109,2025-06-15
SUR,quarantine,100,2025-06-15
ARM,none,4524,2025-06-15
CHE,quarantine,186978,2025-06-15
SAU,reject,1826,2025-06-15
AFG,none,944,2025-06-15
MAC,reject,66,2025-06-15
AIA,none,46698,2025-06-15
SRB,quarantine,2086,2025-06-15
MUS,none,1503,2025-06-15
CHN,reject,15565,2025-06-15
CMR,none,814,2025-06-15
BHR,none,351,2025-06-15
GTM,reject,202,2025-06-15
AUT,none,180003,2025-06-15
BWA,none,1278,2025-06-15
VGB,none,148,2025-06-15
DNK,none,67023,2025-06-15
GEO,none,5406,2025-06-15
MKD,quarantine,874,2025-06-15
SYR,none,269,2025-06-15
JOR,reject,172,2025-06-15
ALA,reject,132,2025-06-15
DNK,quarantine,19345,2025-06-15
ITA,invalid,235,2025-06-15
MTQ,reject,34,2025-06-15
MUS,quarantine,328,2025-06-15
SLV,reject,339,2025-06-15
BRB,reject,43,2025-06-15
CYP,quarantine,850,2025-06-15
LKA,quarantine,929,2025-06-15
MOZ,none,1882,2025-06-15
GUY,none,364,2025-06-15
DMA,none,39,2025-06-15
ESP,invalid,123,2025-06-15
MEX,quarantine,12323,2025-06-15
SAU,none,9455,2025-06-15
VEN,quarantine,490,2025-06-15
MAR,quarantine,1441,2025-06-15
GIB,quarantine,63,2025-06-15
MDV,reject,103,2025-06-15
NLD,none,1024918,2025-06-15
DEU,reject,1146881,2025-06-15
MNG,reject,562,2025-06-15
HRV,quarantine,3088,2025-06-15
MCO,quarantine,95,2025-06-15
SGP,quarantine,4733,2025-06-15
CAF,reject,129,2025-06-15
GRD,none,154,2025-06-15
AUT,invalid,56,2025-06-15
TLS,quarantine,43,2025-06-15
AUT,quarantine,26272,2025-06-15
AFG,reject,102,2025-06-15
FRA,none,487817,2025-06-15
PAK,reject,1773,2025-06-15
CMR,quarantine,366,2025-06-15
RUS,reject,47216,2025-06-15
UZB,quarantine,1532,2025-06-15
QAT,none,1807,2025-06-15
OMN,none,629,2025-06-15
PAK,none,20585,2025-06-15
MNE,reject,23520,2025-06-15
AIA,reject,43779,2025-06-15
VEN,none,2264,2025-06-15
GUY,reject,122,2025-06-15
GUF,none,28,2025-06-15
LBY,reject,302,2025-06-15
MRT,quarantine,33,2025-06-15
CMR,reject,371,2025-06-15
SWZ,quarantine,158,2025-06-15
LVA,reject,4323,2025-06-15
NER,quarantine,55,2025-06-15
COL,quarantine,29050,2025-06-15
ATG,none,1302,2025-06-15
MNG,none,1205,2025-06-15
LIE,none,3364,2025-06-15
GRD,reject,71,2025-06-15
NIU,reject,5981,2025-06-15
EST,quarantine,8417,2025-06-15
KWT,none,339,2025-06-15
TTO,none,202,2025-06-15
CUB,reject,276,2025-06-15
ARM,quarantine,706,2025-06-15
TJK,quarantine,63,2025-06-15
VCT,invalid,4,2025-06-15
MYS,reject,5011,2025-06-15
GNQ,quarantine,30,2025-06-15
CCK,quarantine,7809,2025-06-15
SVK,quarantine,7243,2025-06-15
SVN,quarantine,3114,2025-06-15
BLR,quarantine,2126,2025-06-15
NPL,reject,1240,2025-06-15
VUT,none,161,2025-06-15
TON,reject,692,2025-06-15
GMB,quarantine,76,2025-06-15
FIN,none,50307,2025-06-15
HKG,quarantine,2362,2025-06-15
HRV,reject,2674,2025-06-15
PRI,reject,218,2025-06-15
MCO,reject,102,2025-06-15
JPN,quarantine,30794,2025-06-15
CYP,none,2945,2025-06-15
KGZ,quarantine,920,2025-06-15
IRQ,none,1506,2025-06-15
LUX,none,8067,2025-06-15
CHN,invalid,34,2025-06-15
IRL,reject,5083,2025-06-15
VCT,quarantine,465,2025-06-15
ATG,reject,668,2025-06-15
GUY,quarantine,164,2025-06-15
IND,quarantine,30341,2025-06-15
SHN,reject,1065,2025-06-15
LCA,none,620,2025-06-15
PRY,reject,778,2025-06-15
QAT,reject,552,2025-06-15
SGS,none,198,2025-06-15
HUN,invalid,71,2025-06-15
REU,quarantine,2126,2025-06-15
ASM,quarantine,978,2025-06-15
SXM,reject,92,2025-06-15
KOR,invalid,47,2025-06-15
CRI,none,1940,2025-06-15
KAZ,reject,2297,2025-06-15
BLR,none,7131,2025-06-15
DNK,invalid,246,2025-06-15
ALA,quarantine,124,2025-06-15
ARG,quarantine,9221,2025-06-15
TTO,reject,127,2025-06-15
VUT,reject,74,2025-06-15
MWI,reject,136,2025-06-15
VGB,reject,118,2025-06-15
COG,quarantine,113,2025-06-15
